"user_id","treatment","pre_profit","prior_purchases","user_tenure","profit_30d"
1013,0,10.1751005019623,3,33,14.9564001052827
1014,0,52.1524570349199,4,13,41.8570843264258
1015,1,26.0245600307887,10,33,36.5772896030449
1016,1,13.1001548730256,4,24,24.1591380309541
1017,0,28.992150671061,6,9,35.2760173722729
1018,0,8.12523280385337,4,31,13.0360670236377
1019,0,22.0596110304824,4,32,21.7202707864968
1020,1,9.94463641106948,3,2,11.1064306336394
1021,0,12.4399919775459,9,31,28.3945192877755
1022,1,12.5397501811742,5,27,27.5975369418784
1023,1,12.8839737272424,8,35,21.0751024366523
1024,1,51.2046299723129,5,33,56.7831721646616
1025,1,23.7398029017804,4,23,25.732807869696
1026,0,11.5318650727339,4,10,15.7801346540497
1027,0,14.0453646304336,6,19,7.53133943549964
1028,1,21.8639417798658,6,16,25.4465452159475
1029,0,15.8340655836362,8,32,23.5077452189243
1030,0,8.60209346685515,1,19,15.6891582004626
1031,0,39.3182885703108,3,4,33.8515644692054
1032,1,34.2377729126184,5,35,46.925191504851
1033,0,17.1599023395355,6,34,25.1402309438479
1034,1,23.5131590473277,7,29,40.0036496083813
1035,1,19.3388934293345,5,13,18.3839077047167
1036,1,40.6414076187948,7,36,32.730549084806
1037,0,16.9663729081389,3,20,17.6922445022523
1038,1,9.49694631804558,11,3,4.38439437627329
1039,1,10.2832580381234,10,25,10.81570629481
1040,1,19.6928649948323,3,21,15.5514313794021
1041,0,12.7535595048116,5,5,10.3900334566763
1042,0,27.9595048408016,3,5,29.1666168927019
1043,0,15.2459549019377,4,19,12.7719239809135
1044,1,25.4355206072786,6,30,22.0522112483703
1045,1,26.8911775688164,6,7,28.3275311080449
1046,1,14.08263420695,2,17,20.750896387109
1047,1,11.4974720099804,8,29,25.0430916705645
1048,0,11.7443320568042,8,34,12.748252619358
1049,0,36.4484250577567,7,17,37.4410998128428
1050,0,22.0576455924227,3,11,23.8020259552053
1051,1,20.3110405361364,8,14,20.056111732635
1052,1,18.8697892258456,6,33,25.7312085460197
1053,1,25.4442821010518,0,34,23.6440506940469
1054,1,32.9978508272124,4,10,30.7580586304062
1055,0,30.6035993705178,5,34,31.874621242283
1056,0,23.9357145877712,1,13,30.7794910750027
1057,1,17.1893946020171,4,12,20.1310098109942
1058,1,34.1841455550694,5,35,34.8910132834423
1059,0,21.8333067736928,3,33,27.4847665050761
1060,0,16.145098781895,3,11,15.706593276116
1061,1,28.2405585752815,7,8,19.7128031420961
1062,1,23.7923595498816,7,17,24.7420292880756
1063,1,8.33718577271221,4,4,10.9536363406616
1064,0,34.5856449337666,1,12,31.5494204530753
1065,1,18.8034800925868,3,14,18.1644436792611
1066,1,17.6038569503358,5,27,23.4935463940936
1067,1,26.3904589455881,5,11,26.2049515247245
1068,0,45.6205848636849,3,29,37.7029425831461
1069,0,30.7540053981567,5,19,30.8320410079426
1070,0,26.5044224564601,8,21,21.0761831449945
1071,1,24.1927368772715,9,6,28.0823951925929
1072,1,20.004199508159,3,5,26.4921862609214
1073,0,20.8223686877779,3,24,18.5993332253725
1074,0,31.5003066970546,7,16,35.1020582537669
1075,0,31.7658272829163,8,9,30.6079494525093
1076,1,26.980593927585,4,14,32.490110288183
1077,1,28.7206517679555,6,5,20.2243822981085
1078,1,28.1755670214537,5,30,22.0577029348719
1079,0,29.3093677622336,3,4,22.100814100453
1080,0,10.8024576255932,8,4,22.9551186206616
1081,1,59.6435135251321,6,32,62.9581858962144
1082,0,17.2026586378999,3,28,18.0792207925485
1083,0,20.7866056480378,4,21,33.535677640127
1084,0,25.1190125507126,9,6,22.2532677406788
1085,0,18.3859789749438,6,20,24.530558117016
1086,1,28.6026751579156,7,17,31.4968309115723
1087,0,19.491342536825,8,11,28.0495569030451
1088,0,24.2165136753056,8,21,25.7402542639646
1089,0,26.3860702966629,7,32,33.0236133022854
1090,1,29.4662637583759,1,19,22.8012927445333
1091,0,9.09916771080515,7,1,9.11568118463224
1092,0,5.02861957629355,4,34,9.84584508271239
1093,0,59.4012822848077,3,12,47.0533270897142
1094,1,8.88421154530652,2,14,6.38347010459778
1095,1,8.07877703061008,2,3,8.90310759593571
1096,0,37.5397130767773,7,20,40.3300309919363
1097,1,19.02900129882,6,26,23.3582363054938
1098,0,35.3321123072374,8,4,36.7450218599789
1099,0,19.0512966963299,2,4,20.0364427159364
1100,0,13.6538717781579,4,26,18.4317470187256
1101,1,23.2750695049382,4,1,29.8129053960513
1102,1,17.7541610907611,4,25,22.2661792678767
1103,1,13.678571192042,7,17,17.4293017934376
1104,0,12.2883207813029,2,21,21.1681473413915
1105,1,19.8602601414205,9,36,29.501301191425
1106,0,13.0805336073503,7,17,18.3096312596175
1107,1,29.3619789604383,6,5,24.1831598770492
1108,1,19.0674799951901,8,29,16.3955816761401
1109,0,12.5719021474326,4,9,2.54149168815962
1110,0,14.2620898763166,2,31,18.0146488611119
1111,0,10.6846669140148,7,6,15.236741627056
1112,0,26.896119487858,1,31,27.0781416373127
1113,1,11.6125646164833,2,35,12.2478845408443
1114,1,26.8282081456741,8,9,26.7685131746331
1115,0,39.1004528569038,4,35,28.0075213484327
1116,0,29.7042509119005,8,18,26.9288884028422
1117,1,26.2284118552068,3,17,26.9976909657113
1118,0,13.6897577990947,6,13,11.1136179156689
1119,0,17.1150919257404,5,29,19.6534993005283
1120,1,44.4693765595526,5,16,39.8414368056735
1121,0,30.6133885173685,4,33,26.1101341568921
1122,0,21.7183862317122,4,15,31.766217198021
1123,1,25.9279230650679,3,27,26.817905281745
1124,0,13.1903733587839,6,22,20.9774187122979
1125,0,17.2621630049178,3,8,6.55286278312187
1126,1,16.2722939044626,4,1,17.5955230015497
1127,1,32.130545648048,4,6,26.6332370158552
1128,0,13.3245651005501,10,22,21.1834284847376
1129,0,11.0684432449768,4,6,10.1759371013966
1130,1,15.0607119865594,4,5,27.6628990099617
1131,1,20.8831430062575,7,26,26.8961083442701
1132,0,19.1530256081525,0,9,25.9651729433261
1133,1,15.0820589869177,4,31,14.2393347835288
1134,0,15.4466430437641,6,3,12.4892992802505
1135,1,13.852512297368,7,32,25.4196062679389
1136,0,29.270769635196,2,23,36.1988205213293
1137,0,19.1800916955271,9,18,16.7004243727113
1138,0,29.4304367876368,7,22,25.6655177604424
1139,1,13.2573643627895,5,23,21.7789754850871
1140,0,36.9667308101186,2,25,25.4778464047632
1141,0,17.3217346125318,6,30,19.7400233153333
1142,0,22.1143036454836,4,4,18.9545723912811
1143,1,21.2630282087365,5,17,32.0122827629291
1144,0,21.9162114292595,6,6,19.8999006404374
1145,1,10.6507798227069,6,26,21.4239889573826
1146,0,13.4697650241944,4,32,16.673725547777
1147,1,17.9353201770466,7,27,14.3580896188031
1148,0,11.5316816619288,1,11,12.3318449948698
1149,1,28.4607284638047,10,21,32.640498641975
1150,0,12.1847526010063,2,33,13.951397416377
1151,1,15.8505386166279,4,8,21.5909468281001
1152,0,31.551149479422,3,17,23.7271982333592
1153,1,23.7358581794787,7,30,29.689275709002
1154,0,17.9946123074729,9,14,13.8094932694749
1155,1,31.9138184869234,2,24,33.2786763759938
1156,1,24.691311925699,5,7,25.3613106293666
1157,0,26.9202040120315,5,3,35.4066567119629
1158,1,30.7941301646283,8,33,32.5637157469539
1159,1,14.9193330477025,2,24,18.7836864346753
1160,1,13.018379985471,5,15,13.0534064150868
1161,0,48.8941369986071,8,27,40.6976865792801
1162,1,54.7376927694569,4,24,44.4355981466707
1163,1,12.4766485518215,4,23,17.2065592172251
1164,1,23.4076005549092,8,27,25.4150658145001
1165,1,35.079196843611,4,12,36.7914301990165
1166,1,20.9788721148951,3,8,23.7403220772519
1167,0,30.7215685048031,4,33,31.4730711729439
1168,0,7.88186379973228,8,22,6.86373427710576
1169,0,14.850319750714,8,34,9.19723902735495
1170,1,24.2368353759952,7,5,20.461563590088
1171,0,19.6389394477189,1,13,21.6072940182928
1172,1,13.0159943254367,6,19,7.32304007012595
1173,0,22.2387128355573,7,31,17.9482085870752
1174,0,10.8212154929545,6,26,11.4609441910051
1175,1,31.2541208094382,3,20,26.5724602863897
1176,0,13.0526805189193,5,29,11.1105087709871
1177,1,26.0686225913001,4,9,17.3993832546303
1178,1,16.8896434992949,4,16,24.3396458057772
1179,1,31.4138154738582,4,21,26.7703878226749
1180,0,18.8870595361435,4,33,20.0154167332362
1181,0,45.8963322232507,8,9,42.8475497218243
1182,1,40.5946808910414,4,11,27.7773851094398
1183,0,34.5154541042503,4,1,25.8961161359335
1184,1,26.2006800575795,8,34,32.8411245182427
1185,1,23.5244724001069,7,11,30.7196382702709
1186,1,9.40430655319082,6,25,18.359943216842
1187,0,17.1848093288151,4,14,18.6766153322638
1188,1,14.7029012758274,5,31,11.3991352712622
1189,0,24.1606914489822,5,14,15.5305969263028
1190,1,27.9566123363767,3,20,35.9521878720171
1191,0,19.4376602086739,4,24,21.1871693500342
1192,0,27.8109127350855,6,29,28.3091290980261
1193,1,35.3096487002259,6,10,38.8371542576932
1194,0,18.3907942524988,3,7,18.1958197682622
1195,0,15.124119629487,7,22,10.0162951872002
1196,0,42.3293076727778,3,32,54.473678041381
1197,0,31.2196543467331,5,11,23.7893265077648
1198,0,10.2613417047448,10,18,12.2453999346356
1199,1,20.0919372480082,4,12,25.6722433115811
1200,1,43.8710666443495,2,7,38.297502289672
1201,1,13.2529814048348,3,3,16.3111251964182
1202,0,12.7776788096678,3,18,22.8744156966771
1203,1,16.8696391106529,1,6,17.8771657728905
1204,1,44.7474922657707,4,30,36.9905190519301
1205,0,14.3735534236942,4,6,17.6299431925451
1206,1,18.4010207116094,4,36,25.5055047142189
1207,1,15.4961965925745,2,29,22.1274555588308
1208,1,14.0576522436637,3,29,21.174679370725
1209,0,25.2077868260163,8,32,21.2774221015616
1210,1,18.7290988785002,4,1,27.8359283255044
1211,0,39.5718961749194,2,34,29.8366464535651
1212,0,9.64563335825502,3,15,10.7719747916898
1213,1,40.814223342144,8,10,40.3860103516491
1214,1,12.8432349544,8,5,15.5617356624849
1215,0,15.2883442411246,7,5,20.639308737813
1216,0,15.2244588346868,5,17,10.2324802961931
1217,1,29.7694224731714,3,2,28.3026750869745
1218,1,49.8541512371869,7,27,44.1153535258205
1219,1,12.9765258543584,2,11,11.8658823679259
1220,0,27.8700223699541,2,17,21.306175178154
1221,0,27.4451444475076,4,35,44.4493496956152
1222,0,17.3874020434473,5,13,21.3800023010751
1223,0,9.38176331810926,7,30,8.6534596269773
1224,1,13.0820478997843,6,31,17.9184027835247
1225,0,27.0086558528297,4,34,32.5745208826959
1226,1,20.5514581634065,5,17,23.8916778035284
1227,0,36.1554938115925,3,9,32.9974298206507
1228,1,13.4036126104635,5,9,13.9485348522834
1229,0,20.2503568462171,2,22,16.6653810805948
1230,0,38.3170088980329,3,32,37.0085949144709
1231,1,7.80065279100196,8,2,11.6906005943185
1232,1,12.7755118275677,3,1,24.0016383291766
1233,0,17.9370495632993,6,18,11.6252947349752
1234,1,23.535739115001,4,7,25.214490340577
1235,0,17.0638790515639,6,27,20.6117102370501
1236,1,34.4895833555466,3,7,33.9254200426583
1237,0,25.7701682606379,6,36,27.792260342265
1238,0,46.4875665057751,7,5,38.8143084402768
1239,1,9.92236499214468,9,11,10.4876675846816
1240,0,27.0542327075116,9,27,22.780252664572
1241,1,15.6837999402597,5,31,22.1093639885021
1242,1,22.3547654256305,8,11,29.9516010139457
1243,0,9.44452841025634,6,28,18.4290332343802
1244,1,11.8864168004636,6,33,19.1999456385065
1245,0,36.7698637820518,6,32,35.906264353416
1246,0,41.9151256839004,5,23,31.887413131082
1247,1,15.8147846761089,5,21,19.0448593850315
1248,0,20.0046388227609,6,32,27.922085931195
1249,0,7.88037547343298,4,15,9.36881738401816
1250,0,20.8708716933871,3,32,20.7674283617697
1251,0,16.8837810711583,4,7,14.5984430819154
1252,0,47.3786246901931,5,14,41.5966703782893
1253,1,26.1046294207205,5,25,22.0141475487435
1254,0,44.3007209168967,5,3,41.6624893452559
1255,1,23.0411401409922,4,23,25.9085129941557
1256,1,28.4714143132612,1,11,32.4597114432769
1257,0,29.8979153557627,3,31,25.2205993343988
1258,1,7.07491558036391,10,3,21.1130398809681
1259,0,30.9590197642374,6,8,25.6442470110928
1260,1,26.0214935979594,2,27,23.246574433729
1261,0,29.6569554106261,6,27,29.2145506311407
1262,1,20.8483202334955,0,25,10.7167827039314
1263,0,20.6496914589155,3,28,25.7281736566915
1264,0,14.9091847253162,5,28,17.3140892264971
1265,0,6.68372480100161,4,13,7.03421140739048
1266,1,11.2104939107627,5,15,15.2546607286953
1267,1,19.3360853289209,6,31,25.6817925656862
1268,1,11.4749445964518,5,13,14.281007037509
1269,0,14.296370879281,6,11,12.1436379690165
1270,1,28.7507501637317,5,22,23.7692888083871
1271,1,27.6747580424129,8,24,32.623289411744
1272,1,19.9953045407904,2,12,25.1163983227881
1273,1,35.8038165271974,7,26,35.5075236097002
1274,0,23.7895368442992,6,20,31.5283907208093
1275,1,18.2433775115802,9,36,26.5049954514527
1276,1,22.3229078563389,8,28,34.4248380938507
1277,1,12.9311278923732,2,16,13.2207242716778
1278,0,17.6267023545859,3,2,12.9622095807415
1279,0,9.61792299357757,6,19,7.38921252814229
1280,1,16.2579093806809,6,13,22.9185203208168
1281,1,47.6760083309406,10,30,49.1046204827481
1282,0,18.388023576406,4,5,21.5787158855095
1283,1,16.8203044718568,9,7,15.5159213629769
1284,0,44.7379885400175,5,16,40.8660148564786
1285,1,14.4694018272347,4,19,8.60208556295705
1286,0,10.4837706963363,7,26,17.9964495953331
1287,1,24.4942665249618,5,10,20.7318727667653
1288,1,23.560306131501,5,10,30.1320321535901
1289,0,12.6170362368615,6,27,15.1705913325167
1290,0,13.1840645231839,10,29,14.615942906705
1291,1,18.4784752916488,5,30,21.4842023690593
1292,0,14.2262725018727,4,23,24.8934985547122
1293,1,34.4071954970177,3,21,32.7671455740639
1294,1,28.7555589270665,8,2,35.1941136126546
1295,1,3.5116944471627,4,23,19.9791016111028
1296,0,17.4875488049095,4,19,18.4313370964506
1297,0,17.7919631819485,8,19,21.9936604161573
1298,1,19.2294750636173,4,13,20.5460807325553
1299,0,42.7282253411385,10,33,42.5826367124262
1300,0,31.6153125213599,4,7,37.3951896187793
1301,0,36.9059897244195,6,26,30.9537308176528
1302,0,19.4458280910129,5,17,18.7206325640215
1303,1,15.6056779541234,2,32,19.6075492580716
1304,0,28.3783853512736,6,33,25.9128880450792
1305,1,25.4938829888249,0,36,29.3746588391068
1306,1,23.811279431361,5,4,26.6148320018414
1307,0,20.6720846176737,5,28,20.6335439584197
1308,0,7.2988024012986,6,21,13.9156625840943
1309,1,14.6842134164244,4,23,17.8154875668607
1310,0,3.86199225071906,3,36,9.99103216654068
1311,1,44.732501950956,3,18,33.634115894498
1312,1,16.4875685150585,4,28,14.8414448239221
1313,0,31.4977645129767,2,31,25.4394695464713
1314,1,22.4504563935559,6,12,22.0944168517403
1315,0,13.7320492788129,8,11,17.7276472982413
1316,1,13.8446552967391,7,24,28.1572687749888
1317,0,18.7415467838257,4,30,17.9681528588543
1318,1,23.517163000645,6,11,21.4789848559589
1319,1,28.7943298706972,3,24,25.4501259509294
1320,0,14.8183827402154,6,17,23.084153016463
1321,0,21.0976501514594,7,23,31.896048578416
1322,1,7.38617288539011,7,34,14.746336607941
1323,1,10.7489857028682,7,10,15.3791347914215
1324,0,13.9321708206106,6,4,6.40741253856727
1325,1,27.9903455241542,6,6,29.0769553022829
1326,1,46.4287648212577,4,10,35.1132171636799
1327,0,43.4232785509127,4,19,38.7756309732378
1328,0,78.1284933426088,4,28,70.6929957105797
1329,1,33.1438831496275,4,9,33.1891702290235
1330,1,81.0496760244167,6,7,71.4530191151932
1331,1,19.5933602563618,6,24,18.7392140999761
1332,0,27.6111983772698,4,18,26.7621509185004
1333,0,24.4142211778965,4,24,26.5840910882841
1334,0,25.9697674440338,5,8,21.3228338744079
1335,0,9.81388221239799,4,16,6.65595155358683
1336,0,10.8703344636825,5,18,11.7733671954242
1337,1,24.3504288476523,8,29,27.3860489885311
1338,1,12.975684162305,2,25,25.1815989749921
1339,0,9.0652289218653,3,16,13.0939497980384
1340,1,19.4797512248692,6,5,24.3540154775481
1341,1,16.6006757117202,3,23,19.0538787900276
1342,0,13.0512069710737,6,3,14.082951214801
1343,1,13.6021912937136,3,6,16.1397007741919
1344,1,16.4886786548666,5,25,14.6167370406023
1345,1,25.6814799505793,4,19,35.4405033673979
1346,0,10.8031662786461,9,11,5.57623055078307
1347,1,30.0088871248478,6,12,29.8131870327952
1348,0,59.7300465649403,4,33,61.6869422100765
1349,1,11.6799992095173,4,8,17.3725719513394
1350,1,19.6722725508225,6,7,16.3128974217625
1351,0,9.44079275682846,3,15,20.5089416149375
1352,0,66.2748042558024,6,35,56.9925761128408
1353,0,27.370772496056,4,7,25.5384543916136
1354,1,26.3029195282464,7,13,24.8517393968241
1355,1,16.6451399885774,6,20,20.6825462300908
1356,1,33.7360001279116,6,9,29.2060721333035
1357,0,34.6365234813581,4,12,31.6743862330204
1358,0,11.929565989909,4,14,9.93956801327718
1359,0,22.3239967354016,8,28,32.0530342214511
1360,1,14.8183091083499,6,9,16.5144741832008
1361,0,27.9492756336146,4,32,32.7132773402397
1362,0,25.9947764627072,5,36,31.0913210092988
1363,1,11.9820154320406,4,19,11.6011164454157
1364,0,19.870648139021,5,34,24.271989543428
1365,0,25.6760968036933,6,12,27.3965447820028
1366,1,17.7831024722155,7,14,13.8907741183501
1367,1,8.4889118237854,3,10,20.3503187168628
1368,1,19.6252748051483,7,16,25.9782770957362
1369,0,20.3461435183644,3,34,17.4637336090614
1370,0,33.049873375666,5,10,30.9582229550026
1371,1,12.0359684228275,6,2,16.5429587680822
1372,1,34.0220096491432,4,21,30.5931669904814
1373,0,22.3437907638944,1,8,22.0581505684745
1374,0,40.0475910617067,8,33,49.3760904618479
1375,0,27.7020450938198,2,33,26.4704662372198
1376,0,19.725225067338,5,15,33.4466715435859
1377,1,7.84021116523316,7,24,13.441592106763
1378,1,9.05354701129034,4,18,15.7880681621949
1379,1,25.6759591309707,5,35,21.1120607640394
1380,1,26.1843352306445,3,16,28.1469239931558
1381,0,23.9629111482668,4,4,17.0793123721491
1382,1,23.4552442394168,5,34,35.6059603411473
1383,0,19.9640161588111,6,28,20.9259139425257
1384,1,10.6551431813712,6,36,21.1291709225544
1385,0,16.0086119878884,8,19,19.5790407153524
1386,1,17.9251373287891,3,23,23.8168509630749
1387,0,25.8066183318644,7,8,22.4864815950239
1388,0,32.5073144562739,2,19,28.849906001351
1389,0,16.410869959711,5,7,18.0778975393464
1390,0,15.1145322123246,5,12,20.893635140175
1391,0,8.04505222258575,6,2,13.0057699847347
1392,1,27.062423342429,3,18,19.701117745661
1393,1,12.4288358130307,5,23,13.2794774795082
1394,0,13.7611902349173,8,11,8.39923591877758
1395,0,9.47448606272131,3,2,11.3116424628866
1396,1,26.457985294265,3,25,30.2414538239559
1397,1,9.14011934818241,6,25,15.2955782686797
1398,0,7.01432567940398,2,17,9.82935075810087
1399,1,16.8499163836842,5,22,14.1501966036567
1400,1,7.75868329977037,5,13,10.0368396095199
1401,0,33.3450561746734,2,22,33.8978256501343
1402,1,63.2030198290514,6,25,60.350496480724
1403,0,15.4330913165678,4,9,17.9843665806321
1404,1,49.1391972994368,5,35,47.8707748521184
1405,0,7.12728541387538,4,24,13.2814878011122
1406,1,17.673621573569,5,12,20.7716805052559
1407,0,9.77760353477996,7,15,19.2095928562232
1408,0,29.0598540301698,6,15,27.5751233970886
1409,0,12.9379589369607,8,36,20.7434337322424
1410,0,31.0736988335168,3,25,26.6981355850116
1411,1,17.2560012682546,3,5,22.0447936358513
1412,1,45.5241374687228,5,14,40.9437013367556
1413,1,35.9493122932691,6,17,40.7709824513043
1414,0,35.004140736933,3,2,28.3012218273408
1415,0,31.4510618426632,5,24,27.5936008987245
1416,1,30.8061211223922,3,11,26.9355516317668
1417,0,23.8961285396361,3,33,23.0962209367455
1418,1,21.294603553871,5,7,25.0625440582117
1419,1,36.3379454644951,3,15,35.1180100541923
1420,0,35.0270149683561,6,26,40.7033022653809
1421,1,29.2790621133639,2,23,24.5760438115528
1422,1,32.4719016824221,3,11,29.8064218935082
1423,0,24.8825595784985,7,25,24.7961857524132
1424,0,9.27579396623418,2,10,15.1219546767998
1425,1,15.8725043300326,6,34,31.8113539652593
1426,1,14.3155595837255,3,28,8.45258037585142
1427,0,28.2935397177256,3,6,25.6518124121035
1428,1,7.6882398286011,1,12,11.4756457012101
1429,1,25.946814382404,4,19,34.8552513708033
1430,1,26.7555657305316,5,35,32.0296381525747
1431,0,28.3632803410519,3,8,31.5730610592912
1432,0,9.05288327960678,6,28,17.1021423163761
1433,0,34.4821442671233,5,2,32.1576008875497
1434,1,7.88050395558361,9,13,9.51044582294686
1435,1,11.0347571825154,9,19,17.0070033414469
1436,0,14.4481231504925,3,31,18.0969551280217
1437,1,11.8731364867435,5,11,28.6719184043752
1438,1,14.4216924784287,4,11,20.0092019903537
1439,1,25.7718588961969,7,29,26.2924086631665
1440,1,9.3768373816926,5,33,14.2639903884105
1441,0,18.3754230163707,10,27,20.6235177999302
1442,1,17.2297775254901,5,25,23.1856718345496
1443,0,25.7791851076155,11,8,17.2744279130298
1444,0,11.3673692105031,3,33,12.8382523462587
1445,1,32.5922309951092,2,28,32.4256369435226
1446,0,28.4843407448616,7,8,28.6907308746783
1447,1,12.5973238994803,4,16,8.54621688797329
1448,0,7.38948089825235,4,10,4.07276233023637
1449,1,12.0874660105627,6,15,11.5980266910663
1450,1,16.9902687436815,7,24,21.6241924357197
1451,0,18.3310855731686,6,28,23.5343807972874
1452,1,39.6656370395902,2,2,36.4877430566783
1453,0,13.4707729710226,5,18,12.6149237088706
1454,1,28.0675456508998,4,11,35.3301809494723
1455,0,22.2643187277561,8,2,16.8433930241784
1456,1,16.5017466069885,6,19,16.0258535899237
1457,1,14.2396214342491,4,2,28.4971840906489
1458,1,8.109102575588,4,23,16.6346832748344
1459,1,9.47439117199867,5,5,11.7275321160029
1460,1,24.4243028186524,4,6,26.4981872369437
1461,0,48.7652461255145,6,17,52.5167882256275
1462,1,27.1061655123251,3,27,23.1313762781934
1463,1,21.593625469668,7,12,26.7635144531998
1464,1,6.67874644807664,5,15,16.3142884659027
1465,1,33.9203271627652,9,34,32.9228459830749
1466,0,22.0515474282281,8,14,26.7215604550184
1467,1,15.6745120944492,5,2,9.84849438481737
1468,1,30.2830766123149,3,16,27.3264321463799
1469,0,35.7789956389982,3,15,35.1960066009052
1470,0,18.4945782973063,5,10,29.0854978341795
1471,1,23.3775022551851,5,24,35.7952423222552
1472,0,25.9758004355283,4,27,16.2874819911716
1473,1,28.2657288479558,3,3,35.5518008816584
1474,0,30.248969784091,8,34,30.6035521685695
1475,1,31.7766650128649,7,30,29.921820197677
1476,1,17.9656242800799,10,16,19.9183830952048
1477,0,30.5250161330451,3,9,31.0116023790189
1478,0,15.6458028699807,6,13,13.4925026284927
1479,0,31.5187839127722,11,27,30.8489466262502
1480,1,31.7818065295687,5,18,32.9017819244977
1481,0,6.6609646746759,7,9,19.5107641650626
1482,0,11.185431143236,8,35,14.0744151290272
1483,1,16.9550707605175,4,9,15.6326835822506
1484,0,20.5965878662836,4,5,10.4692463940086
1485,0,26.8921363165077,3,28,25.9654782594531
1486,0,11.8545017848073,5,18,19.7815499453094
1487,0,30.5530779677993,7,6,21.8559932395586
1488,0,19.2066396688175,7,22,19.7335124077274
1489,0,11.3648523619036,8,26,12.6023299764217
1490,0,20.7663734132781,5,36,23.6294609993438
1491,1,9.17815051036944,1,15,12.8429459255334
1492,0,7.82257668433598,4,27,9.8041657321492
1493,0,17.8856247506135,10,8,17.299831333901
1494,1,34.2409155470525,5,22,40.7880387162536
1495,0,22.0151145193267,4,25,23.9805937166207
1496,0,30.3473940853561,4,14,25.5842715899018
1497,1,50.9201024956093,3,8,41.4088501753009
1498,1,26.4356223005325,10,3,40.3514174907848
1499,0,15.6568526480658,5,19,12.254392106698
1500,1,26.0020028993286,4,31,25.9578688238667
1501,0,22.2170582746784,4,6,24.2776391467255
1502,1,54.7193247647364,7,26,51.3275486112936
1503,0,13.4349312204134,8,29,17.4110714221617
1504,1,24.1078277739535,5,21,29.2268943005064
1505,0,17.3050947546489,6,4,19.9147724117338
1506,0,9.14672256743004,8,10,15.539596424078
1507,0,23.2973344319583,3,16,19.9663105438502
1508,1,19.5783427809619,7,16,21.8469479818986
1509,0,12.672267517872,7,35,10.3352441890922
1510,1,26.7587857339882,3,30,33.9895534188641
1511,1,19.3930382867636,4,21,20.3032744409877
1512,1,9.30746931643459,5,27,17.7202578293986
1513,1,15.4569488942237,5,2,22.6122126404574
1514,0,32.3527458883382,5,36,30.5041727495283
1515,1,21.0569150732976,5,10,21.7401686873372
1516,1,12.9967648781028,6,4,9.03757258921465
1517,0,14.4969843318094,5,35,17.1840940025369
1518,0,28.9237012992719,5,7,23.992688672033
1519,1,13.7531142573654,3,11,16.5073298328945
1520,0,22.802011138002,6,2,26.8815609327365
1521,0,14.4212507485444,9,13,12.3337842562379
1522,1,56.3182369036797,5,32,53.8379303114088
1523,0,26.4517830916322,3,11,18.0070926476889
1524,1,23.4099740603444,7,23,29.465843921511
1525,1,26.7505569992415,3,6,26.6735914221588
1526,0,15.0810677981252,6,5,20.372874762031
1527,1,29.2392098527513,2,29,31.3621452783053
1528,0,18.3677983186205,2,1,8.21243458288646
1529,1,18.7441919263803,6,10,23.5318389837449
1530,0,24.9950475854059,5,2,21.3983056436291
1531,0,36.4465829866917,3,35,27.9266085936506
1532,0,21.9640146642344,4,13,21.3635337461365
1533,1,51.8556011094347,4,28,52.9859618993332
1534,1,16.6412414307286,8,15,30.458248756221
1535,0,14.1769363226688,5,6,19.3089942741494
1536,1,15.5825318364664,3,15,23.8050179007774
1537,0,21.4959268307864,4,34,27.1144272327713
1538,0,41.6675193657462,1,35,41.9544666859271
1539,0,27.0858275661389,4,10,28.058114243648
1540,1,7.11972011133254,6,12,5.96195014055408
1541,1,24.349801507636,5,8,26.2947608631196
1542,1,48.4727942049034,7,8,45.5193568327525
1543,1,26.1911818280132,7,4,34.7208246994571
1544,0,26.2999534754466,6,15,24.2196832214294
1545,0,19.4426592290978,10,17,23.7639497609926
1546,0,9.68947057065353,8,27,19.234128281912
1547,0,18.2395955743089,3,34,22.1305452902841
1548,1,22.9525721431274,7,27,31.4114802453465
1549,0,35.8984547806888,7,7,41.8013599419489
1550,0,27.1908101397605,3,27,33.3141173206954
1551,1,36.8648209575548,7,13,38.2543002440332
1552,0,9.56388441869443,7,8,5.85460042014018
1553,1,25.6911622446086,0,25,24.1729666347331
1554,1,19.0529788082489,4,26,22.8689738167483
1555,0,24.8691134065058,5,17,27.3511855590107
1556,1,18.1709804398567,7,12,24.7778018103971
1557,0,22.5704662371787,6,16,22.178782606144
1558,1,26.2037200256376,7,10,31.3415464611868
1559,0,9.71723003742098,9,5,16.8390956112029
1560,0,37.5222203002803,5,6,30.6161042601966
1561,0,31.0226533949408,2,21,29.4148362188738
1562,0,34.6498345359045,7,17,25.9083827382819
1563,0,34.9624491000867,4,26,35.4464468307382
1564,1,13.8494130590264,4,31,23.4419605813755
1565,0,28.5794242585461,1,12,22.8220213202783
1566,1,17.5085682533433,7,29,29.2898765236802
1567,1,72.176368000743,6,24,66.5787847176149
1568,0,32.9517063472053,1,8,34.6974830843818
1569,0,23.2111836924228,8,1,18.4116220163243
1570,1,9.97397594742083,3,23,7.4428936252107
1571,0,12.1794006121752,5,35,13.2519167283752
1572,0,14.4036294276421,5,10,13.1489819272516
1573,0,56.5330120095931,6,28,47.9593302979046
1574,1,20.8725142097668,4,23,24.5251532581196
