store_id,period,state,urban,pre_treatment_sales,cohort,relative_period,treated,sales
428,4,PE,0,9.1618879923646,0,NA,0,28.60199762401659
428,5,PE,0,9.1618879923646,0,NA,0,19.507694453793132
428,6,PE,0,9.1618879923646,0,NA,0,21.348511809147897
428,7,PE,0,9.1618879923646,0,NA,0,15.40112344688862
428,8,PE,0,9.1618879923646,0,NA,0,18.322014204031724
428,9,PE,0,9.1618879923646,0,NA,0,16.614377775064053
428,10,PE,0,9.1618879923646,0,NA,0,20.081386576167116
428,11,PE,0,9.1618879923646,0,NA,0,17.706671639233644
428,12,PE,0,9.1618879923646,0,NA,0,25.872390015245703
429,1,BA,1,9.387169729797366,5,-4,0,20.20236065276182
429,2,BA,1,9.387169729797366,5,-3,0,19.68438437266881
429,3,BA,1,9.387169729797366,5,-2,0,19.464078725098727
429,4,BA,1,9.387169729797366,5,-1,0,20.35172679049441
429,5,BA,1,9.387169729797366,5,0,1,36.69609415615777
429,6,BA,1,9.387169729797366,5,1,1,36.1245978973801
429,7,BA,1,9.387169729797366,5,2,1,38.31609725877385
429,8,BA,1,9.387169729797366,5,3,1,32.69598240386591
429,9,BA,1,9.387169729797366,5,4,1,30.982266783545434
429,10,BA,1,9.387169729797366,5,5,1,36.71782088348214
429,11,BA,1,9.387169729797366,5,6,1,38.48463073639787
429,12,BA,1,9.387169729797366,5,7,1,39.7709957092453
430,1,RN,1,7.234949096517386,7,-6,0,8.189129276302335
430,2,RN,1,7.234949096517386,7,-5,0,10.761048755749195
430,3,RN,1,7.234949096517386,7,-4,0,14.994138074459157
430,4,RN,1,7.234949096517386,7,-3,0,15.11392583420472
430,5,RN,1,7.234949096517386,7,-2,0,26.829965491540996
430,6,RN,1,7.234949096517386,7,-1,0,29.86729843589374
430,7,RN,1,7.234949096517386,7,0,1,22.857472750461262
430,8,RN,1,7.234949096517386,7,1,1,17.672255827140017
430,9,RN,1,7.234949096517386,7,2,1,24.69746695155178
430,10,RN,1,7.234949096517386,7,3,1,26.26248337035224
430,11,RN,1,7.234949096517386,7,4,1,20.322722868868958
430,12,RN,1,7.234949096517386,7,5,1,15.45840923246936
431,1,PE,0,7.813190737916359,0,NA,0,9.234481141436062
431,2,PE,0,7.813190737916359,0,NA,0,-3.44630775143138
431,3,PE,0,7.813190737916359,0,NA,0,6.358782008990734
431,4,PE,0,7.813190737916359,0,NA,0,0.10037949728166828
431,5,PE,0,7.813190737916359,0,NA,0,-1.2923514688417983
431,6,PE,0,7.813190737916359,0,NA,0,-2.4803587834671594
431,7,PE,0,7.813190737916359,0,NA,0,-3.918764163586201
431,8,PE,0,7.813190737916359,0,NA,0,-6.925812330571497
431,9,PE,0,7.813190737916359,0,NA,0,6.117783152901703
431,10,PE,0,7.813190737916359,0,NA,0,-2.475986314718739
431,11,PE,0,7.813190737916359,0,NA,0,0.7145102501780647
431,12,PE,0,7.813190737916359,0,NA,0,0.2115892267917625
432,1,BA,1,8.247396369303324,5,-4,0,12.75039626894454
432,2,BA,1,8.247396369303324,5,-3,0,13.864307173605969
432,3,BA,1,8.247396369303324,5,-2,0,18.507167138624443
432,4,BA,1,8.247396369303324,5,-1,0,14.773722106924817
432,5,BA,1,8.247396369303324,5,0,1,17.202973206906705
432,6,BA,1,8.247396369303324,5,1,1,29.613196992133744
432,7,BA,1,8.247396369303324,5,2,1,23.6605250967002
432,8,BA,1,8.247396369303324,5,3,1,27.639607116950046
432,9,BA,1,8.247396369303324,5,4,1,28.710357504348444
432,10,BA,1,8.247396369303324,5,5,1,27.050081022512575
432,11,BA,1,8.247396369303324,5,6,1,24.642624597879042
432,12,BA,1,8.247396369303324,5,7,1,26.592638149980736
433,1,PE,1,8.24320075936531,0,NA,0,14.305755258841506
433,2,PE,1,8.24320075936531,0,NA,0,15.94642214475841
433,3,PE,1,8.24320075936531,0,NA,0,21.416804240997777
433,4,PE,1,8.24320075936531,0,NA,0,22.266681357612754
433,5,PE,1,8.24320075936531,0,NA,0,21.244509354467645
433,6,PE,1,8.24320075936531,0,NA,0,17.10499742130227
433,7,PE,1,8.24320075936531,0,NA,0,21.85184262351843
433,8,PE,1,8.24320075936531,0,NA,0,27.798084852750584
433,9,PE,1,8.24320075936531,0,NA,0,16.60120669205393
433,10,PE,1,8.24320075936531,0,NA,0,24.181379460162958
433,11,PE,1,8.24320075936531,0,NA,0,25.383299106880795
433,12,PE,1,8.24320075936531,0,NA,0,26.046504492843322
434,1,CE,0,4.163290203902724,7,-6,0,15.440369867131018
434,2,CE,0,4.163290203902724,7,-5,0,15.83120114061683
434,3,CE,0,4.163290203902724,7,-4,0,18.56800832887081
434,4,CE,0,4.163290203902724,7,-3,0,2.7423814820003027
434,5,CE,0,4.163290203902724,7,-2,0,7.856481024483467
434,6,CE,0,4.163290203902724,7,-1,0,3.920390099377795
434,7,CE,0,4.163290203902724,7,0,1,-0.055030962941184924
434,8,CE,0,4.163290203902724,7,1,1,2.9872720249245854
434,9,CE,0,4.163290203902724,7,2,1,7.511745924324117
434,10,CE,0,4.163290203902724,7,3,1,-1.3343280728861568
434,11,CE,0,4.163290203902724,7,4,1,-3.4480422733501213
434,12,CE,0,4.163290203902724,7,5,1,1.9291659474286185
435,1,CE,1,8.36223414968971,11,-10,0,14.52798137671676
435,2,CE,1,8.36223414968971,11,-9,0,15.47751996187598
435,3,CE,1,8.36223414968971,11,-8,0,22.773930380663927
435,4,CE,1,8.36223414968971,11,-7,0,21.371382793003537
435,5,CE,1,8.36223414968971,11,-6,0,17.790309714690654
435,6,CE,1,8.36223414968971,11,-5,0,26.81699463134619
435,7,CE,1,8.36223414968971,11,-4,0,30.591962790046146
435,8,CE,1,8.36223414968971,11,-3,0,24.64423990432564
435,9,CE,1,8.36223414968971,11,-2,0,29.246435532312063
435,10,CE,1,8.36223414968971,11,-1,0,26.025581412962268
435,11,CE,1,8.36223414968971,11,0,1,30.807433191362367
435,12,CE,1,8.36223414968971,11,1,1,33.59750513536655
436,1,CE,0,7.182887873864439,0,NA,0,17.77310174572863
436,2,CE,0,7.182887873864439,0,NA,0,10.909362496755069
436,3,CE,0,7.182887873864439,0,NA,0,11.796392482107397
436,4,CE,0,7.182887873864439,0,NA,0,12.155394125354615
436,5,CE,0,7.182887873864439,0,NA,0,11.474095218219139
436,6,CE,0,7.182887873864439,0,NA,0,18.45151247963793
436,7,CE,0,7.182887873864439,0,NA,0,12.122800113244715
436,8,CE,0,7.182887873864439,0,NA,0,7.864367830072778
436,9,CE,0,7.182887873864439,0,NA,0,12.141351319044533
436,10,CE,0,7.182887873864439,0,NA,0,9.299715340149172
436,11,CE,0,7.182887873864439,0,NA,0,9.888946672597342
436,12,CE,0,7.182887873864439,0,NA,0,12.205088510943824
437,1,BA,0,7.606892844285725,0,NA,0,7.7334999896296575
437,2,BA,0,7.606892844285725,0,NA,0,11.40098711066391
437,3,BA,0,7.606892844285725,0,NA,0,17.87313902126114
437,4,BA,0,7.606892844285725,0,NA,0,14.543595860091063
437,5,BA,0,7.606892844285725,0,NA,0,16.82233041289943
437,6,BA,0,7.606892844285725,0,NA,0,15.607509736644657
437,7,BA,0,7.606892844285725,0,NA,0,11.125236838160886
437,8,BA,0,7.606892844285725,0,NA,0,9.159217956376636
437,9,BA,0,7.606892844285725,0,NA,0,8.494104966518606
437,10,BA,0,7.606892844285725,0,NA,0,18.438944068901957
437,11,BA,0,7.606892844285725,0,NA,0,9.137075779218206
437,12,BA,0,7.606892844285725,0,NA,0,12.52059936545807
438,1,PE,0,8.016930281184832,7,-6,0,9.152342617799441
438,2,PE,0,8.016930281184832,7,-5,0,15.654866582164178
438,3,PE,0,8.016930281184832,7,-4,0,9.826304112184147
438,4,PE,0,8.016930281184832,7,-3,0,9.438289815833423
438,5,PE,0,8.016930281184832,7,-2,0,10.975101414284612
438,6,PE,0,8.016930281184832,7,-1,0,12.735685977310856
438,7,PE,0,8.016930281184832,7,0,1,23.53768492414585
438,8,PE,0,8.016930281184832,7,1,1,21.52626197479044
438,9,PE,0,8.016930281184832,7,2,1,18.371639598770948
438,10,PE,0,8.016930281184832,7,3,1,19.750438728908048
438,11,PE,0,8.016930281184832,7,4,1,16.010930517808433
438,12,PE,0,8.016930281184832,7,5,1,18.927169074698462
439,1,PB,1,8.657162926230182,5,-4,0,16.626000858287856
439,2,PB,1,8.657162926230182,5,-3,0,13.37102998863681
439,3,PB,1,8.657162926230182,5,-2,0,23.876168780922555
439,4,PB,1,8.657162926230182,5,-1,0,16.78911033095237
439,5,PB,1,8.657162926230182,5,0,1,21.76247298362728
439,6,PB,1,8.657162926230182,5,1,1,24.37592063554341
439,7,PB,1,8.657162926230182,5,2,1,21.56221281330977
439,8,PB,1,8.657162926230182,5,3,1,29.260035537832515
439,9,PB,1,8.657162926230182,5,4,1,26.381474349685487
439,10,PB,1,8.657162926230182,5,5,1,26.73649536314482
439,11,PB,1,8.657162926230182,5,6,1,36.300150384280784
439,12,PB,1,8.657162926230182,5,7,1,40.01409717679001
440,1,PE,0,7.7497643443006226,11,-10,0,-1.66281126841176
440,2,PE,0,7.7497643443006226,11,-9,0,0.16379076292330197
440,3,PE,0,7.7497643443006226,11,-8,0,-0.34092111425595384
440,4,PE,0,7.7497643443006226,11,-7,0,1.1016730949646085
440,5,PE,0,7.7497643443006226,11,-6,0,11.609458167639966
440,6,PE,0,7.7497643443006226,11,-5,0,5.886303421640703
440,7,PE,0,7.7497643443006226,11,-4,0,1.9406421333368464
440,8,PE,0,7.7497643443006226,11,-3,0,-7.9079876006071
440,9,PE,0,7.7497643443006226,11,-2,0,-3.639662236438448
440,10,PE,0,7.7497643443006226,11,-1,0,1.0863866593829163
440,11,PE,0,7.7497643443006226,11,0,1,10.15462687410039
440,12,PE,0,7.7497643443006226,11,1,1,10.979881624048218
441,1,CE,0,5.299534771252147,7,-6,0,2.1413398284342
441,2,CE,0,5.299534771252147,7,-5,0,1.956416405022794
441,3,CE,0,5.299534771252147,7,-4,0,-0.25660438117313644
441,4,CE,0,5.299534771252147,7,-3,0,-3.2765746606488797
441,5,CE,0,5.299534771252147,7,-2,0,-12.571890315125183
441,6,CE,0,5.299534771252147,7,-1,0,0.5326938167193016
441,7,CE,0,5.299534771252147,7,0,1,-1.9580490296189719
441,8,CE,0,5.299534771252147,7,1,1,-5.50181302092978
441,9,CE,0,5.299534771252147,7,2,1,-3.3491722735832945
441,10,CE,0,5.299534771252147,7,3,1,-4.761577612954303
441,11,CE,0,5.299534771252147,7,4,1,1.389733442670301
441,12,CE,0,5.299534771252147,7,5,1,-1.0047973274269633
442,1,PB,1,9.677428460150109,7,-6,0,19.638634065282673
442,2,PB,1,9.677428460150109,7,-5,0,16.02940284092989
442,3,PB,1,9.677428460150109,7,-4,0,24.45463941942058
442,4,PB,1,9.677428460150109,7,-3,0,26.34820128085649
442,5,PB,1,9.677428460150109,7,-2,0,27.58742778147379
442,6,PB,1,9.677428460150109,7,-1,0,28.17358467756934
442,7,PB,1,9.677428460150109,7,0,1,33.13659380145633
442,8,PB,1,9.677428460150109,7,1,1,26.31345335676048
442,9,PB,1,9.677428460150109,7,2,1,22.923933150573802
442,10,PB,1,9.677428460150109,7,3,1,26.506131212349093
442,11,PB,1,9.677428460150109,7,4,1,35.57929692921704
442,12,PB,1,9.677428460150109,7,5,1,39.73486684750013
443,1,PB,0,6.1087528630246,0,NA,0,11.819517954468587
443,2,PB,0,6.1087528630246,0,NA,0,9.963595648714838
443,3,PB,0,6.1087528630246,0,NA,0,9.5235898993523
443,4,PB,0,6.1087528630246,0,NA,0,5.347010880695235
443,5,PB,0,6.1087528630246,0,NA,0,2.1781736278501462
443,6,PB,0,6.1087528630246,0,NA,0,1.523849640065209
443,7,PB,0,6.1087528630246,0,NA,0,0.3229263857486071
443,8,PB,0,6.1087528630246,0,NA,0,1.9256765309497625
443,9,PB,0,6.1087528630246,0,NA,0,2.3999815331414487
443,10,PB,0,6.1087528630246,0,NA,0,0.5882001245655295
443,11,PB,0,6.1087528630246,0,NA,0,-3.688891468423731
443,12,PB,0,6.1087528630246,0,NA,0,-4.790156434820229
444,1,RN,0,4.363008390555947,0,NA,0,7.761256593408976
444,2,RN,0,4.363008390555947,0,NA,0,9.226740194469194
444,3,RN,0,4.363008390555947,0,NA,0,3.963803751535257
444,4,RN,0,4.363008390555947,0,NA,0,3.4464234466288928
444,5,RN,0,4.363008390555947,0,NA,0,3.0998218471698813
444,6,RN,0,4.363008390555947,0,NA,0,-1.2235948967876475
444,7,RN,0,4.363008390555947,0,NA,0,1.518004760323672
444,8,RN,0,4.363008390555947,0,NA,0,0.5929275733254842
444,9,RN,0,4.363008390555947,0,NA,0,2.315064212251581
444,10,RN,0,4.363008390555947,0,NA,0,0.7625578613212642
444,11,RN,0,4.363008390555947,0,NA,0,0.47743986070519195
444,12,RN,0,4.363008390555947,0,NA,0,-3.523764357935444
445,1,PB,0,7.835108359893818,0,NA,0,11.457132075933373
445,2,PB,0,7.835108359893818,0,NA,0,17.395104576016116
445,3,PB,0,7.835108359893818,0,NA,0,6.713950869643087
445,4,PB,0,7.835108359893818,0,NA,0,12.733876957607976
445,5,PB,0,7.835108359893818,0,NA,0,15.467831805832148
445,6,PB,0,7.835108359893818,0,NA,0,9.852391110926913
445,7,PB,0,7.835108359893818,0,NA,0,10.007371291478956
445,8,PB,0,7.835108359893818,0,NA,0,6.151930707573186
445,9,PB,0,7.835108359893818,0,NA,0,7.9777345455506214
445,10,PB,0,7.835108359893818,0,NA,0,13.309929893509258
445,11,PB,0,7.835108359893818,0,NA,0,19.125455268535912
445,12,PB,0,7.835108359893818,0,NA,0,15.658603015825934
446,1,RN,1,6.814656046549694,9,-8,0,19.668269156528996
446,2,RN,1,6.814656046549694,9,-7,0,17.71677776197608
446,3,RN,1,6.814656046549694,9,-6,0,12.15439082150419
446,4,RN,1,6.814656046549694,9,-5,0,12.580529327641473
446,5,RN,1,6.814656046549694,9,-4,0,17.17592417502034
446,6,RN,1,6.814656046549694,9,-3,0,15.917263163001088
446,7,RN,1,6.814656046549694,9,-2,0,19.856751618382393
446,8,RN,1,6.814656046549694,9,-1,0,24.631791327197377
446,9,RN,1,6.814656046549694,9,0,1,16.83652070629781
446,10,RN,1,6.814656046549694,9,1,1,13.92457165827976
446,11,RN,1,6.814656046549694,9,2,1,14.863283034608077
446,12,RN,1,6.814656046549694,9,3,1,23.14156204515193
447,1,PE,1,10.066915209960424,9,-8,0,10.671576214743729
447,2,PE,1,10.066915209960424,9,-7,0,18.100622655245495
447,3,PE,1,10.066915209960424,9,-6,0,10.043452701970757
447,4,PE,1,10.066915209960424,9,-5,0,8.181454037503514
447,5,PE,1,10.066915209960424,9,-4,0,14.325558131113018
447,6,PE,1,10.066915209960424,9,-3,0,26.225806873584602
447,7,PE,1,10.066915209960424,9,-2,0,27.654821995576718
447,8,PE,1,10.066915209960424,9,-1,0,23.82495170206965
447,9,PE,1,10.066915209960424,9,0,1,26.70133851713692
447,10,PE,1,10.066915209960424,9,1,1,31.263473112175042
447,11,PE,1,10.066915209960424,9,2,1,36.18983895510891
447,12,PE,1,10.066915209960424,9,3,1,31.588333465176643
448,1,CE,0,4.811239424816972,0,NA,0,20.759054938608802
448,2,CE,0,4.811239424816972,0,NA,0,13.516417088678411
448,3,CE,0,4.811239424816972,0,NA,0,5.2305250188913135
448,4,CE,0,4.811239424816972,0,NA,0,9.721946790711463
448,5,CE,0,4.811239424816972,0,NA,0,9.743371432477227
448,6,CE,0,4.811239424816972,0,NA,0,4.520291387014805
448,7,CE,0,4.811239424816972,0,NA,0,6.93470303355061
448,8,CE,0,4.811239424816972,0,NA,0,10.459235264655316
448,9,CE,0,4.811239424816972,0,NA,0,5.872763043439144
448,10,CE,0,4.811239424816972,0,NA,0,7.313567896380184
448,11,CE,0,4.811239424816972,0,NA,0,12.174170334392027
448,12,CE,0,4.811239424816972,0,NA,0,10.374278876706935
449,1,PB,1,11.252701041154635,7,-6,0,19.48248122188116
449,2,PB,1,11.252701041154635,7,-5,0,20.06622533752937
449,3,PB,1,11.252701041154635,7,-4,0,23.755111704815366
449,4,PB,1,11.252701041154635,7,-3,0,28.981415633411235
449,5,PB,1,11.252701041154635,7,-2,0,28.355098039643327
449,6,PB,1,11.252701041154635,7,-1,0,30.92938417568736
449,7,PB,1,11.252701041154635,7,0,1,33.54496819501789
449,8,PB,1,11.252701041154635,7,1,1,33.947754517517346
449,9,PB,1,11.252701041154635,7,2,1,37.146773560726956
449,10,PB,1,11.252701041154635,7,3,1,43.79231136213382
449,11,PB,1,11.252701041154635,7,4,1,49.74153577265898
449,12,PB,1,11.252701041154635,7,5,1,46.79905791212721
450,1,PB,1,12.377042002388743,5,-4,0,19.720284938187266
450,2,PB,1,12.377042002388743,5,-3,0,26.02615542275939
450,3,PB,1,12.377042002388743,5,-2,0,25.004757417790845
450,4,PB,1,12.377042002388743,5,-1,0,30.31512986593709
450,5,PB,1,12.377042002388743,5,0,1,30.644526156667887
450,6,PB,1,12.377042002388743,5,1,1,42.40956354505881
450,7,PB,1,12.377042002388743,5,2,1,45.5512005243283
450,8,PB,1,12.377042002388743,5,3,1,49.1434723699086
450,9,PB,1,12.377042002388743,5,4,1,42.419129539712785
450,10,PB,1,12.377042002388743,5,5,1,38.75798338301361
450,11,PB,1,12.377042002388743,5,6,1,44.10706087781658
450,12,PB,1,12.377042002388743,5,7,1,59.389274811597005
451,1,PB,1,8.36067838272673,7,-6,0,18.793549387681413
451,2,PB,1,8.36067838272673,7,-5,0,20.908170937315525
451,3,PB,1,8.36067838272673,7,-4,0,21.959072333405317
451,4,PB,1,8.36067838272673,7,-3,0,12.39447517146966
451,5,PB,1,8.36067838272673,7,-2,0,16.50504603670417
451,6,PB,1,8.36067838272673,7,-1,0,22.016811139161234
451,7,PB,1,8.36067838272673,7,0,1,26.68057197013801
451,8,PB,1,8.36067838272673,7,1,1,29.938498423060384
451,9,PB,1,8.36067838272673,7,2,1,22.939154308542797
451,10,PB,1,8.36067838272673,7,3,1,25.994208253522814
451,11,PB,1,8.36067838272673,7,4,1,23.27311172047299
451,12,PB,1,8.36067838272673,7,5,1,22.543303973296545
452,1,CE,0,6.379535519718565,7,-6,0,14.965178368565097
452,2,CE,0,6.379535519718565,7,-5,0,14.03030033242596
452,3,CE,0,6.379535519718565,7,-4,0,13.914913338006784
452,4,CE,0,6.379535519718565,7,-3,0,16.685695355471747
452,5,CE,0,6.379535519718565,7,-2,0,10.087675810937965
452,6,CE,0,6.379535519718565,7,-1,0,13.957511629904793
452,7,CE,0,6.379535519718565,7,0,1,20.307064733824024
452,8,CE,0,6.379535519718565,7,1,1,17.14157719006107
452,9,CE,0,6.379535519718565,7,2,1,5.318276446384336
452,10,CE,0,6.379535519718565,7,3,1,14.753892337596575
452,11,CE,0,6.379535519718565,7,4,1,15.955437024592758
452,12,CE,0,6.379535519718565,7,5,1,10.693587497419426
453,1,PB,1,9.492419023407187,7,-6,0,4.161394265916574
453,2,PB,1,9.492419023407187,7,-5,0,9.718111534780418
453,3,PB,1,9.492419023407187,7,-4,0,16.155418042555993
453,4,PB,1,9.492419023407187,7,-3,0,20.622954944308603
453,5,PB,1,9.492419023407187,7,-2,0,26.98221421203636
453,6,PB,1,9.492419023407187,7,-1,0,26.81592082701623
453,7,PB,1,9.492419023407187,7,0,1,26.703864007692417
453,8,PB,1,9.492419023407187,7,1,1,28.184689650865725
453,9,PB,1,9.492419023407187,7,2,1,22.774618480453942
453,10,PB,1,9.492419023407187,7,3,1,34.24301727858066
453,11,PB,1,9.492419023407187,7,4,1,23.069650688030222
453,12,PB,1,9.492419023407187,7,5,1,29.865850413859857
454,1,CE,1,8.372088688761055,0,NA,0,16.85449203283592
454,2,CE,1,8.372088688761055,0,NA,0,24.85804176167379
454,3,CE,1,8.372088688761055,0,NA,0,23.776998046799207
454,4,CE,1,8.372088688761055,0,NA,0,24.082202180293482
454,5,CE,1,8.372088688761055,0,NA,0,29.964629007759246
454,6,CE,1,8.372088688761055,0,NA,0,30.54357607853754
454,7,CE,1,8.372088688761055,0,NA,0,31.473317276788173
454,8,CE,1,8.372088688761055,0,NA,0,23.91742404517933
454,9,CE,1,8.372088688761055,0,NA,0,22.418147593268678
454,10,CE,1,8.372088688761055,0,NA,0,31.8283375355687
454,11,CE,1,8.372088688761055,0,NA,0,27.90038156564305
454,12,CE,1,8.372088688761055,0,NA,0,27.414506646995285
455,1,BA,1,10.218353778702763,0,NA,0,11.880664486559946
455,2,BA,1,10.218353778702763,0,NA,0,22.461315648369286
455,3,BA,1,10.218353778702763,0,NA,0,23.397858308066425
455,4,BA,1,10.218353778702763,0,NA,0,23.26247230865352
455,5,BA,1,10.218353778702763,0,NA,0,30.273128620571924
455,6,BA,1,10.218353778702763,0,NA,0,27.937448270351258
455,7,BA,1,10.218353778702763,0,NA,0,21.578516066507596
455,8,BA,1,10.218353778702763,0,NA,0,23.282253746996506
455,9,BA,1,10.218353778702763,0,NA,0,27.08658217523124
455,10,BA,1,10.218353778702763,0,NA,0,33.1613900891535
455,11,BA,1,10.218353778702763,0,NA,0,26.194220702421354
455,12,BA,1,10.218353778702763,0,NA,0,28.640781032013688
456,1,PB,0,7.791257107403556,9,-8,0,17.41806044697893
456,2,PB,0,7.791257107403556,9,-7,0,7.339977312957339
456,3,PB,0,7.791257107403556,9,-6,0,14.19092376692454
456,4,PB,0,7.791257107403556,9,-5,0,11.990996787595343
456,5,PB,0,7.791257107403556,9,-4,0,17.642792981203286
456,6,PB,0,7.791257107403556,9,-3,0,10.40184575179543
456,7,PB,0,7.791257107403556,9,-2,0,13.838793187066369
456,8,PB,0,7.791257107403556,9,-1,0,12.435952669350812
456,9,PB,0,7.791257107403556,9,0,1,14.780975019034637
456,10,PB,0,7.791257107403556,9,1,1,15.854595810236983
456,11,PB,0,7.791257107403556,9,2,1,4.895964675404397
456,12,PB,0,7.791257107403556,9,3,1,5.755935793872586
457,1,PB,1,10.287595101741239,5,-4,0,19.78625776800134
457,2,PB,1,10.287595101741239,5,-3,0,23.499894395984732
457,3,PB,1,10.287595101741239,5,-2,0,21.917736740092487
457,4,PB,1,10.287595101741239,5,-1,0,25.63571083666603
457,5,PB,1,10.287595101741239,5,0,1,26.912818229890007
457,6,PB,1,10.287595101741239,5,1,1,32.50485994999595
457,7,PB,1,10.287595101741239,5,2,1,35.465500913689354
457,8,PB,1,10.287595101741239,5,3,1,37.83679327342344
457,9,PB,1,10.287595101741239,5,4,1,36.07515566398083
457,10,PB,1,10.287595101741239,5,5,1,38.02041924690545
457,11,PB,1,10.287595101741239,5,6,1,40.88306315812084
457,12,PB,1,10.287595101741239,5,7,1,42.927937557413074
458,1,PB,1,8.68069750504704,9,-8,0,14.399831109044817
458,2,PB,1,8.68069750504704,9,-7,0,9.842683564461069
458,3,PB,1,8.68069750504704,9,-6,0,14.821460754762583
458,4,PB,1,8.68069750504704,9,-5,0,15.351052670714946
458,5,PB,1,8.68069750504704,9,-4,0,19.77071688741784
458,6,PB,1,8.68069750504704,9,-3,0,20.334941358336756
458,7,PB,1,8.68069750504704,9,-2,0,26.798350571063146
458,8,PB,1,8.68069750504704,9,-1,0,25.675556972781187
458,9,PB,1,8.68069750504704,9,0,1,29.94733621412576
458,10,PB,1,8.68069750504704,9,1,1,33.59104279262185
458,11,PB,1,8.68069750504704,9,2,1,34.84674501151784
458,12,PB,1,8.68069750504704,9,3,1,33.0609378592241
459,1,PE,0,5.381914032699815,0,NA,0,13.226518447933557
459,2,PE,0,5.381914032699815,0,NA,0,5.898876074261217
459,3,PE,0,5.381914032699815,0,NA,0,4.467593825434273
459,4,PE,0,5.381914032699815,0,NA,0,3.2814031940486643
459,5,PE,0,5.381914032699815,0,NA,0,6.362430291541179
459,6,PE,0,5.381914032699815,0,NA,0,12.787234755507402
459,7,PE,0,5.381914032699815,0,NA,0,5.045842706079701
459,8,PE,0,5.381914032699815,0,NA,0,12.507195165237365
459,9,PE,0,5.381914032699815,0,NA,0,8.054906974761407
459,10,PE,0,5.381914032699815,0,NA,0,7.3180144733972075
459,11,PE,0,5.381914032699815,0,NA,0,8.807953865455955
459,12,PE,0,5.381914032699815,0,NA,0,2.0027924532954233
460,1,BA,1,7.053743535564129,5,-4,0,12.332673243291524
460,2,BA,1,7.053743535564129,5,-3,0,8.25185218547292
460,3,BA,1,7.053743535564129,5,-2,0,16.55138298059833
460,4,BA,1,7.053743535564129,5,-1,0,9.71641452450015
460,5,BA,1,7.053743535564129,5,0,1,15.224625080056462
460,6,BA,1,7.053743535564129,5,1,1,21.456993640147537
460,7,BA,1,7.053743535564129,5,2,1,18.121136197355415
460,8,BA,1,7.053743535564129,5,3,1,17.351833581816937
460,9,BA,1,7.053743535564129,5,4,1,22.41026246335445
460,10,BA,1,7.053743535564129,5,5,1,22.705225325153883
460,11,BA,1,7.053743535564129,5,6,1,26.771487441898987
460,12,BA,1,7.053743535564129,5,7,1,22.69704298530985
461,1,PB,1,11.029994818947909,9,-8,0,25.736420619627815
461,2,PB,1,11.029994818947909,9,-7,0,27.628616813279088
461,3,PB,1,11.029994818947909,9,-6,0,30.202993736744755
461,4,PB,1,11.029994818947909,9,-5,0,39.402734482219735
461,5,PB,1,11.029994818947909,9,-4,0,35.80554661276037
461,6,PB,1,11.029994818947909,9,-3,0,34.49048996126612
461,7,PB,1,11.029994818947909,9,-2,0,37.329537509470725
461,8,PB,1,11.029994818947909,9,-1,0,37.86951703772356
461,9,PB,1,11.029994818947909,9,0,1,42.06928827834684
461,10,PB,1,11.029994818947909,9,1,1,39.949667340997465
461,11,PB,1,11.029994818947909,9,2,1,43.36691821827026
461,12,PB,1,11.029994818947909,9,3,1,53.67199645983049
462,1,BA,1,10.091304781263506,5,-4,0,19.045417011361604
462,2,BA,1,10.091304781263506,5,-3,0,25.734805126473628
462,3,BA,1,10.091304781263506,5,-2,0,24.02714149275947
462,4,BA,1,10.091304781263506,5,-1,0,23.224533199699522
462,5,BA,1,10.091304781263506,5,0,1,25.283667277923282
462,6,BA,1,10.091304781263506,5,1,1,27.271478653360706
462,7,BA,1,10.091304781263506,5,2,1,33.653585139749005
462,8,BA,1,10.091304781263506,5,3,1,43.325075260967466
462,9,BA,1,10.091304781263506,5,4,1,36.56013195541988
462,10,BA,1,10.091304781263506,5,5,1,28.717695385048877
462,11,BA,1,10.091304781263506,5,6,1,49.97054789332894
462,12,BA,1,10.091304781263506,5,7,1,47.06618474734152
463,1,PB,1,8.174742236006637,0,NA,0,18.41018082626759
463,2,PB,1,8.174742236006637,0,NA,0,19.683630036412463
463,3,PB,1,8.174742236006637,0,NA,0,14.186438920445598
463,4,PB,1,8.174742236006637,0,NA,0,16.14429039566469
463,5,PB,1,8.174742236006637,0,NA,0,16.730355430259106
463,6,PB,1,8.174742236006637,0,NA,0,19.395913326199302
463,7,PB,1,8.174742236006637,0,NA,0,18.530781792714592
463,8,PB,1,8.174742236006637,0,NA,0,16.02045451017925
463,9,PB,1,8.174742236006637,0,NA,0,18.998861545496663
463,10,PB,1,8.174742236006637,0,NA,0,11.856109639171429
463,11,PB,1,8.174742236006637,0,NA,0,32.87820302421053
463,12,PB,1,8.174742236006637,0,NA,0,31.2985384838819
464,1,PB,0,8.088962589755113,9,-8,0,17.55383870484524
464,2,PB,0,8.088962589755113,9,-7,0,15.404830164207294
464,3,PB,0,8.088962589755113,9,-6,0,7.376034100817692
464,4,PB,0,8.088962589755113,9,-5,0,6.009512515177624
464,5,PB,0,8.088962589755113,9,-4,0,13.470030333249971
464,6,PB,0,8.088962589755113,9,-3,0,17.170101861670865
464,7,PB,0,8.088962589755113,9,-2,0,13.720931228949452
464,8,PB,0,8.088962589755113,9,-1,0,10.237570102660195
464,9,PB,0,8.088962589755113,9,0,1,12.294240809387292
