"engagement","premium","user_activity","ad_free","ticket","age","marketing","shoe_size"
34.3536240895913,1,35.8117197972917,1,0,23.0550374196766,1,8.64297071099281
67.9803111487176,0,65.6191080116889,0,1,27.5157874684786,0,5.92973465658724
27.1140316356106,0,63.5316100891808,0,0,40.323120977513,0,11.9817283870652
39.7440652143049,1,44.7130322330844,1,0,27.4945295188436,1,0.765900386497378
15.4594498822732,0,47.4872722452072,0,0,32.6046151330753,0,3.61396596953273
5.06705422929621,0,43.141523137075,0,0,32.719466562643,0,11.4263746356592
36.9537248474662,1,44.2963234774588,1,0,27.7154009733741,1,1.23051690123975
46.1548470453119,0,55.7963138154616,0,1,26.8431466712486,0,6.342056597583
2.99168602101342,0,41.0104099474788,0,0,34.4426769042084,0,0.812034205533564
5.26550033800457,1,48.0967011208722,1,0,39.274902952771,1,6.37716514896601
24.6252063639519,0,48.5609662265354,0,0,30.888911553295,0,8.94924146588892
41.4797547428731,0,49.0342734871244,0,0,25.713962968715,0,7.83321527950466
45.1418367282565,1,51.8144671572236,1,1,29.9876481799516,0,1.11216170992702
101.444823787948,1,65.9657420918631,1,1,19.0672712591033,1,2.78950048517436
28.8871815209811,0,45.4866826010654,0,0,26.3288277076538,0,5.63616855908185
3.15675662744011,0,42.0511977519918,1,0,35.7643747244372,0,9.77602195926011
64.7626534021876,0,57.9228434965229,0,1,22.7114823988918,0,4.14773909747601
44.397256588959,1,53.8047229976103,1,1,30.3956650888639,1,11.8328092060983
-3.55897251106833,0,52.3578798299245,0,0,40.4798842445881,0,9.86609073355794
67.8754493341428,1,55.9098826352041,1,1,24.5149578151216,1,5.36698727868497
8.60476259844576,0,35.8806979792111,0,0,26.8942254579382,0,11.9564132457599
61.1396461903073,1,60.6329579229111,1,1,29.3276116812004,1,10.8481912873685
29.1787592939379,1,54.5391787889759,1,0,35.6324364481533,1,0.644702754914761
59.903653383307,0,59.5131297701979,0,1,27.5358550868059,0,9.8369220122695
24.8088833036995,0,44.0148228659848,0,0,25.1774980702236,0,0.363446370698512
-2.82995534287569,0,31.5805994965386,0,0,28.653840457774,0,4.86157569754869
36.3847823736762,1,45.1541046685207,1,0,27.1691140021101,0,5.26487160567194
14.3986589765569,1,40.931531849766,1,0,31.6845469887514,1,3.53874839935452
92.9651505573716,1,72.2276244740438,1,1,29.3297617068431,1,8.32648181822151
40.8861526854583,1,45.8653342362382,1,1,28.8283391552209,1,0.217872030101717
49.1249699879914,1,47.8432615329536,1,1,24.0638143419457,1,9.6097160121426
31.6402359860482,1,60.6297852007115,1,0,38.6552526173812,1,3.96187754720449
57.1501435670655,0,56.2034652658024,0,1,25.3371051191038,0,3.22887561377138
71.291098367653,0,56.73066651879,0,1,20.891379873613,0,3.189961373806
88.8126116071225,0,76.3370956294833,0,1,27.2753384576462,0,6.74720851331949
58.4673541027294,1,51.6611439867297,1,1,24.8624424749628,1,0.320967958308756
52.621625074308,0,69.0517553753426,0,0,36.5845869809827,0,9.20580616872758
50.0516423865518,1,52.5371840131308,1,1,29.458958518995,1,8.25446153059602
11.5531315529482,0,35.409780327457,0,0,25.9755928096512,0,1.38940726406872
-24.0785822634109,0,27.7275175871965,0,0,31.4320071341523,0,3.81359188165516
42.5211483163293,0,56.4968355116773,0,0,31.882808226668,0,2.28243424929678
-5.2214856538218,0,40.0075013523144,0,0,35.0894686195721,0,9.63193831779063
35.1465207037263,0,50.4197238367631,0,0,27.0575316693654,0,4.78275236394256
94.2942704041531,1,67.7704370004004,1,1,23.923380893422,1,6.24073536414653
28.5569347127598,1,53.4718267733721,1,0,34.9160002913604,1,5.48726916778833
34.1811298432048,1,47.1290255385021,1,0,30.263576789304,1,2.32039145752788
-1.21696184076293,0,30.7542334789089,0,0,28.4000195356079,0,11.6892932262272
18.2378621068619,1,41.9935089066009,1,0,31.5966766500437,1,0.4390066601336
18.8910509756498,0,44.2438202927338,0,0,29.7677440227807,0,5.32166773639619
59.588323206409,1,56.8420573267036,1,1,27.5761209460949,1,6.71781831700355
49.2293771862625,0,54.8345734761714,0,0,27.4100131248949,0,1.3407942596823
37.6978059323499,1,50.1396340870738,1,0,28.9862632589756,1,0.0270253177732229
37.805237629117,0,51.8024373462512,0,0,28.2316657743559,0,1.67242979910225
27.1066485170365,0,47.118767516915,0,0,30.673110007751,1,7.59381026867777
20.8631691671128,1,50.3022722289023,1,0,35.0928764309541,1,9.38082234933972
60.9926721689213,1,52.7167410852949,1,1,25.349825646061,1,0.39565500151366
28.6564607037198,1,54.4915842741343,1,1,35.4535026437977,1,10.2302675927058
65.4385889338668,1,68.2762765843039,1,1,32.2940549857666,1,4.46791814547032
31.5475902553305,1,38.8797628911619,1,0,25.6456847323639,1,8.18762263376266
73.0691630967331,1,64.7480743158371,1,1,28.2820545739987,1,4.19262524228543
43.3933791895954,0,56.7151246014439,1,0,35.5068328593072,0,6.01471611578017
-18.2781220008572,0,34.5467145628557,1,0,36.8984426424446,1,0.552222004160285
25.2454878578027,0,47.2295277200889,0,0,31.42976009981,0,0.336359348148108
30.061966368599,1,43.7065700802802,1,0,29.061843507253,1,6.44290777668357
49.3931977177742,1,40.6699954838025,1,1,20.7413686248773,1,6.42929980717599
37.7196180945317,1,34.6211351577174,1,0,20.8411207290236,1,5.37815518397838
15.0969103336308,0,45.0589795040005,0,0,33.0051164488751,0,3.28805672563612
24.091119935242,1,45.646399847298,1,0,31.3551431683952,1,6.44854144658893
13.6535618756713,0,46.7645532371977,0,0,34.6029238909768,0,8.32997227180749
-25.4030364894967,1,29.3888638108381,1,0,37.718050899023,1,1.63870869018137
28.5834087457596,1,54.4150255509554,1,0,35.6739770539823,1,4.72811066452414
66.8946061640536,1,57.4635124656637,1,1,27.8911422313071,1,10.5517999604344
29.0797873864717,0,57.8964287382469,0,0,34.7948742142815,0,6.23591778147966
68.6740169699714,1,57.7074050703954,1,1,27.3906444327306,1,11.1176438480616
26.3503248287185,0,52.0050631783037,0,0,34.0030618447713,0,6.9282717006281
34.364620987063,0,64.6835003167775,0,0,37.1961917399057,0,0.137579334899783
10.9425341233323,0,41.2354451605925,0,0,30.2775569994328,0,8.30383113026619
6.31388238608741,1,37.7339530627889,1,0,34.1846931448562,1,1.93471177853644
52.8832579955298,0,53.3783791997458,0,0,25.295091274104,0,4.37513487506658
51.0937185163147,1,54.4082408725415,1,1,30.050057248056,1,2.38746665138751
40.525782994251,1,42.5348354826323,1,0,25.6717626083526,1,8.05779828317463
32.2720021654661,0,50.3660612043192,0,0,30.8104969998509,0,2.96592196170241
46.1593748726594,0,53.2330962420305,0,0,26.9893334912547,0,6.41406632121652
52.0897688077106,1,53.7967603240159,1,0,28.247518841199,1,1.04126953426749
57.7477954878174,0,58.7655649579536,0,1,27.6077298447056,0,1.88240664638579
60.8649002550646,1,59.3338798756964,1,1,28.437265719049,1,11.8643000721931
-8.53252591537443,0,25.7119247731758,0,0,26.1082437904712,0,8.6718607423827
75.6812339806668,0,67.2799402342117,0,1,26.7023503382818,0,0.910672606900334
53.3083764992017,1,54.5600264627721,1,1,28.7128384370404,1,4.47621762938797
-1.52894356336649,0,44.2963965425435,0,0,35.8368800249488,0,7.94494110625237
-13.011054208182,0,38.8537559782203,0,0,36.3320960386515,0,9.28180563915521
52.0821621849169,0,59.050642655639,0,0,29.8502870251718,0,6.86138136684895
30.5000363740441,0,53.2809601548413,0,0,33.1311336840566,1,8.60767648927867
42.304979524191,1,60.7808996004782,1,0,35.718391445037,1,1.86952629033476
43.4462255616799,0,49.396844462975,0,0,26.2522597348422,0,6.26341752335429
21.1133177229413,0,47.5648123803687,0,0,28.6618613511265,1,0.0974633283913136
73.8784981209377,1,72.4142256068828,1,1,32.3052598152775,1,3.94872741680592
-20.7858339851676,0,29.6400702914417,0,0,33.1978207666201,1,10.4429860208184
48.6884304632726,1,53.9091446508284,1,0,28.8059163927063,1,6.52216598019004
45.7339046997894,1,53.8481334289965,1,0,31.3297515399493,1,1.3735744971782
32.5078298632935,0,54.386955995414,0,0,30.4096460494084,0,0.799268793314695
55.6071977350337,1,55.5814090204657,1,1,27.6615496550142,1,8.52800931315869
53.9677071586971,0,47.2359361702255,0,0,18.9498911447039,0,3.47958472184837
47.6265213656745,0,61.6628807898223,0,1,33.1798156713482,0,1.38491786364466
-22.903966383788,0,25.4572276506261,1,0,33.4467511186341,0,7.70494434703141
0.345836616008997,0,41.9443374054543,0,0,34.2156970464124,0,10.44446994178
32.3072324553885,0,48.8085544937998,0,0,28.8953565887144,0,8.66162338200957
1.24384539981466,0,51.6321623413879,0,0,38.6606075424724,0,10.1778822094202
37.2308009228119,1,54.0647950776292,1,1,34.225977724561,1,8.41220741439611
31.4114379995838,1,56.3933999564431,1,0,36.2187974734662,1,7.77644003927708
11.8734141524747,1,34.9148236262765,1,0,30.2792972016269,1,6.80504257231951
82.122806563348,0,50.0767060439703,1,1,15.2993046093178,0,2.93082043156028
23.9705652667668,0,55.2416802200039,0,0,35.0126518970618,0,4.99566966667771
81.6798351763298,1,63.2633587157079,1,1,26.5721345200706,1,8.3636989519
41.9624924280582,0,48.8643226556744,0,0,25.0417479167852,1,0.791559155099094
67.0130147098092,0,65.9914947839686,0,0,27.8939960700022,0,2.03629040904343
7.58041928263412,1,47.1847190107182,1,0,39.0121777085476,1,7.75678224954754
66.8786348880178,0,49.5010186108949,0,1,18.8769875271438,0,1.6937307715416
48.900393830339,1,51.6021412732112,1,1,26.9230702197753,1,7.89934669062495
1.53089614054467,0,44.9761943759467,0,0,36.2347981058159,0,5.9684170698747
49.806234797178,0,57.1593804877619,0,0,27.7620219256286,0,7.64126360043883
-12.5310927659141,0,36.5421269683679,0,0,36.0886404864259,0,5.9681323254481
23.0627533711681,1,49.9435643469785,1,0,36.1796417318208,1,1.4181571751833
-2.60531784694849,1,44.5945745026047,1,0,39.8073620632922,1,7.92871165182441
4.61438987340318,0,44.5292625915032,0,0,34.3438378443945,0,4.93932408280671
92.1377524604452,1,61.5144538704443,1,1,21.4806538949308,1,9.21885629184544
85.28138897235,0,60.5221968194591,0,1,20.01109281488,0,1.44223855622113
106.974539348016,1,65.9802652870266,1,1,18.7837969504536,0,1.76175696216524
35.6651696982387,0,47.3620320689154,0,0,24.0340816871374,0,2.61409852746874
73.7335882368892,1,50.3240078754692,1,1,19.2160678703173,1,4.50285924039781
12.4997217129375,1,34.4841669231409,1,0,28.1620710343317,1,7.7122480077669
54.3911707175901,1,46.1182056997548,1,1,23.6098926041649,1,4.09592305496335
107.010100184085,1,67.6414812218013,1,1,20.0886366132735,0,0.430069816298783
43.3875392553769,0,45.8347227243628,0,0,23.8116670498118,0,2.39919546805322
9.6698533032822,0,38.3366131121061,0,0,27.2955391245227,1,7.83218398690224
36.2138305403113,0,50.4189456618511,0,0,28.9037095891345,0,1.22367962636054
79.6336591618081,0,62.4648913025954,0,1,23.504489736054,0,0.440366347320378
-14.9753029801367,1,34.2202869579165,1,0,37.2485660164519,1,9.1809138385579
34.345192709384,1,47.461795282109,1,0,29.0162328138898,1,4.75200541131198
39.1790914538811,1,54.6783054205061,1,0,34.4563320775465,1,10.5257278745994
73.7307046602385,1,69.7752999445585,1,1,33.4552769911809,1,4.29155671130866
7.60321377646987,0,43.8439420515638,0,0,34.4366874755254,0,8.02493583597243
74.722329758593,1,65.1942160121109,1,1,29.4627362943027,1,0.696382943540812
35.2235541415175,1,45.6710480643819,1,1,30.0523422735218,1,2.67405929602683
41.0872071788721,1,39.6898229193829,1,0,24.0155440350075,0,9.94830846972764
4.16616866230164,1,38.6566550167729,1,0,33.6607611031286,1,11.4511824119836
53.8716248220815,1,47.7890187462247,1,1,24.2358931604675,1,2.93339177314192
26.7750765835723,1,49.7758530109605,1,0,32.6802780369451,1,7.9447040213272
26.1162458112936,0,46.7709817197603,0,0,28.4779433637384,0,8.79347259365022
76.0769825662906,0,60.5222315972554,0,1,21.5499016837241,1,1.23566201236099
44.3252831583531,0,51.895411656952,0,0,27.2676161607859,0,5.43215380422771
27.1230712065989,1,48.9417239113413,1,0,32.2738237054472,1,10.8282527429983
24.3916033217726,0,43.9744552746728,0,0,26.7523276168026,0,9.9051559260115
-3.75337810778422,0,37.0398406873796,0,0,33.7344915450153,0,8.89271367061883
12.2836796614335,1,30.4067336129345,1,0,25.0493510294182,1,11.081437789835
46.0488879815545,1,52.1341173052117,1,0,29.6167632182958,1,9.11412816401571
64.3559246140098,1,50.2533587011124,1,1,21.6896688441901,0,5.05493177846074
69.9457625042648,1,63.6502318785994,1,1,26.7506436089225,1,5.9368418622762
60.0787943657633,1,52.9109380824486,1,1,25.6889950785388,1,9.6598152006045
68.0971747283653,1,57.9721770112609,1,1,27.1251967564686,1,3.26076141558588
44.9302619793462,1,50.4098637437566,1,0,28.7224431008415,1,11.7349548591301
17.6969435160749,1,41.8167595037411,1,0,31.5219910189502,1,9.24043859168887
47.3884163025663,0,52.8964064316443,0,0,26.9172765944219,0,10.1374840065837
36.1512243868876,1,53.3978711130111,1,0,33.4734199873466,1,8.3007148001343
24.8816262061501,0,41.8260726923657,0,0,25.4740358993598,0,8.11801045294851
21.3175802410346,0,49.7125068477192,0,0,32.2887429311768,0,8.34778094105422
82.7032856949625,0,70.0078165111199,0,1,27.3982778070033,0,8.22352818958461
-7.15436845190479,1,38.7073393671538,1,0,39.476721111606,1,0.725528888404369
57.9489714415807,0,64.7217859206972,0,0,29.6217281999112,0,3.45736516267061
28.1242744744348,1,47.729310835151,1,0,33.5801051809495,1,11.7889180658385
48.0882382198036,0,64.8231059624201,0,1,34.1991012263065,0,1.79813357815146
29.1431455072691,1,41.5694682551271,1,0,27.5011943885756,1,10.1357872691005
31.4000013001143,1,49.338046725441,1,0,32.872513346303,1,2.5901671461761
48.2510169690833,1,53.1123349835786,1,1,25.6071857668305,0,1.29530944023281
20.9202614578565,1,48.8740977169659,1,0,35.6760984303829,1,3.82027704175562
38.0976643064428,1,56.5873883894265,1,0,34.3302040995294,1,2.07912096753716
41.3533244694812,1,48.3313849989051,1,0,29.7585761036865,1,2.84859644249082
70.7395355124106,1,62.0887346516015,1,1,28.4035300051172,1,10.4842730043456
60.3632961675748,0,51.7041943388422,0,1,22.6546044963163,0,7.21105250716209
53.0246786149185,0,56.9241963624475,1,1,31.5384470004722,0,6.26440837886184
-3.54193171667318,1,38.1445306344122,1,0,34.0093972298472,1,4.28064637910575
39.8471885544785,1,43.4161070930296,1,0,24.7652838305179,1,7.75964844692498
40.4296750655496,0,60.8950794879155,0,0,33.3010745035514,0,1.57437754422426
34.5601764833277,1,55.0878594116066,1,1,33.6920323014455,1,5.23250912781805
6.33680108481235,0,48.6409337439958,1,0,39.0880718989163,0,3.09067261219025
37.9252453540326,0,48.9121726304311,0,0,25.8610385169662,0,3.07558575365692
44.7128627890403,1,57.5490016045464,1,0,31.9287618197159,0,5.24826283380389
56.8154982635367,0,47.7618867838003,0,1,19.2119297377855,0,7.7308639632538
37.1952320184833,1,50.7495517093992,1,0,30.5981668550624,1,4.06450286507607
-14.7519042209853,0,33.5404519785,0,0,33.494085724361,0,3.26320209167898
45.3806130758707,0,67.7400936515502,0,0,36.3911927902676,0,1.09033989999443
60.5384896578952,0,57.6596791597657,0,1,24.3840222493602,0,5.75530881341547
36.1889773655529,0,58.3228784301075,0,0,32.7169795068801,0,0.0589273357763886
-10.8057695508206,0,30.9454247752688,0,0,29.8082305670261,0,9.90267692506313
28.5366530162893,0,49.7916332380559,0,0,32.0022530991102,0,6.10489165317267
7.69377782672949,0,45.9106608755178,0,0,35.4344002963092,0,4.82101910747588
3.38284752333827,0,36.236136934232,0,0,30.2872654611384,0,10.8323477944359
31.8376704748505,1,57.2743037439326,1,0,38.4290759668804,1,4.85954441595823
77.7847861424179,0,62.3413078123709,1,1,25.9681869793465,0,11.8939512949437
14.8778025620087,1,44.4677559412253,1,0,36.6711221935384,0,8.81209938693792
16.7590193585309,0,47.7080982207127,1,0,35.6425930648861,0,0.29028884600848
98.0436517250842,1,67.1146198892227,1,1,21.8791985052144,1,3.22529939655215
0.448988619399784,0,33.5019209670298,0,0,28.3302812250383,0,2.1349987545982
68.663441766349,0,57.4422078543782,0,1,23.9424217377979,0,11.4978097658604
21.5043125600235,1,46.8597867601908,1,0,35.100121280508,1,9.8674347968772
11.9901485435506,1,48.8468915859555,1,0,38.7790409203265,1,11.2929932205006
58.7505582131333,0,43.8902565722786,0,1,14.8132334921478,0,6.4979510139674
31.9018156569242,1,60.9669537901904,1,0,40.9249040824169,0,5.99217204842716
0.752779884931949,0,38.7283238891624,0,0,30.7088344009582,0,4.78542672190815
46.6621422516803,0,59.626094924383,0,1,30.6867715408544,0,1.66747079137713
81.5008490441982,0,64.0646401623189,0,1,23.023536257827,0,8.89632984437048
-6.17856841781047,0,33.583504911003,0,0,30.646523405293,0,3.84889480099082
18.5055059195321,0,38.7309580745077,0,0,26.9920111417483,0,9.66019104234874
23.8793100160762,0,55.9154548050242,0,0,35.0303338385032,0,2.31025279127061
41.8661706314555,1,40.4369088049406,1,0,23.1992029420171,1,7.92333162669092
28.8080596774597,0,43.0847011365361,0,0,24.7552094454062,0,5.43386670481414
23.81405078031,1,45.5464723264864,1,0,32.4924790139604,1,1.39000195730478
28.0643144382317,0,46.5551577167343,0,0,29.5491840845754,0,0.424205540679395
57.0830484816976,1,57.0369818524612,1,0,28.4929670647162,1,11.4642138211057
34.3387622040722,0,43.9699423520574,0,0,24.7144319443777,0,8.39388431422412
22.342701404376,0,50.8935041241468,0,0,32.1744112368089,0,6.39544072933495
49.1504553951539,0,57.374946372199,0,0,27.1750167091363,0,0.657323570922017
6.30880914974353,0,34.5962055542823,0,0,28.847274316668,1,11.9975683959201
23.5877896238081,0,43.1036770735119,1,0,31.3298970646723,0,2.44379328098148
33.8684494545549,1,58.5979346020943,1,0,38.494987287396,1,6.23084054142237
29.3151127415669,1,46.2348025932423,1,0,29.9564343237937,1,3.80090722069144
9.11985412962718,1,24.6491652969477,1,0,24.4531149749543,1,9.48025942314416
29.5149408903019,0,41.4219077138279,1,0,27.959190729061,0,6.27544545382261
69.4970925762335,1,58.1602640692616,1,1,24.9110349624135,1,8.20132374018431
23.4431640079274,1,45.7341109077422,1,0,32.6414917458426,1,0.530533952638507
35.97111107133,0,45.9536315995832,0,0,26.0534131918007,0,4.01943942904472
29.0536006821443,0,48.5423077573753,0,0,28.0294912334259,0,1.05849732365459
42.295487401273,0,57.1946636806737,0,0,30.1374485892199,0,11.0359772918746
23.6669779798593,0,45.0890924778067,0,0,26.7990223763034,0,2.73058566637337
46.9923751488137,1,54.759584384185,1,1,29.3918099452526,1,8.0739401942119
62.9234237989152,1,55.7315366805267,1,1,26.2749155774122,1,4.79693086724728
15.4003458413096,1,39.8114042228435,1,0,31.0810955988607,1,2.0729921227321
7.10959603001997,1,49.3812776556363,1,0,38.7028479119578,1,5.14571376051754
25.0734604316706,0,44.6169489839555,0,0,28.3017087570254,0,2.43298819754273
29.8011306204956,0,54.1695472611076,0,0,32.890444372043,0,6.36151549592614
29.4325693101533,1,34.9172334386976,1,0,23.7954570384083,1,1.03475292026997
71.9923570749736,1,65.3916992776747,1,1,29.157510100292,1,0.781600498594344
73.1355137337628,1,63.46018088596,1,1,27.7925307269043,1,1.29456497356296
-0.899619387560312,0,41.5714422249848,0,0,32.7189059487787,0,6.14922498632222
11.9161747170657,0,43.3012577219234,0,0,30.4324139751565,0,6.76624874677509
11.044218449034,0,40.9151255185388,0,0,30.1454252019556,0,0.585654342547059
10.5177489212299,1,48.6345935820231,1,0,38.8051033964851,1,1.5893183061853
39.1240147288046,1,44.9896203670875,1,0,28.7339144126561,1,2.84770228061825
30.6276774301099,0,51.126384468164,0,0,30.7093824871922,1,9.49663838557899
-8.87926514864,0,31.2478243690573,0,0,30.2840276034632,0,5.38641392905265
49.591420912869,1,51.5854671445831,1,1,28.3221328918171,0,4.64980092365295
25.0049485281238,1,50.15562671264,1,0,34.4697078861239,1,5.51470709592104
-15.1766142117937,0,33.9939653873987,0,0,33.9301917954173,1,8.55531144607812
2.01745943288683,0,52.7597308916996,0,0,39.8355069562298,0,5.69243148621172
31.0168830386751,0,50.5495263987091,0,0,30.5619157002478,0,2.79714665561914
35.177455380975,1,47.6942664530274,1,0,31.4965904523423,1,10.074288982898
36.5540147523386,1,49.8678370939611,1,0,31.8555465532217,1,0.30654105450958
2.40212196639583,0,53.8494919602233,0,0,39.243963865139,0,1.7926130220294
39.4863155917099,0,53.4672371700125,0,0,27.4983345601222,0,7.74344679247588
27.5426090962655,1,45.6838723942137,1,0,30.3033470507372,1,6.61529939621687
58.3518821984225,0,61.501780393287,0,1,29.6896095140387,0,6.3194288732484
47.9633001152302,0,49.6346780711212,0,0,25.5301650769795,0,5.53170164488256
24.7498001438965,0,48.6419857826344,0,0,30.6402126837925,1,10.3790386933833
74.8334520194343,0,59.4461804564452,1,1,24.174945186732,0,9.96330224722624
78.3940977083539,1,59.9204136167006,1,1,25.4608265044078,1,3.82207080814987
23.1178966260572,1,42.993302450311,1,0,30.4305062760221,1,11.9338272213936
-11.5140008324731,0,40.0894132816541,0,0,37.3460190659477,0,1.9864910217002
11.1320663062934,1,42.9438194734118,1,0,33.2689336979868,1,10.019025108777
-18.7304047727796,0,38.2422410667178,0,0,38.6195788130279,0,1.34508663229644
24.0847217765936,1,32.1880304825968,1,0,25.7142015546497,1,4.7971240254119
26.8615850115508,1,53.1060752183839,1,0,36.2349221387219,1,9.58535410836339
8.73315542626972,1,48.5488963905057,1,0,38.3397275123625,1,8.32136694062501
62.269233242833,0,56.4254975369246,0,1,25.0401142584259,0,2.16325175575912
70.863144067499,1,49.983406376987,1,1,20.1256704570875,1,1.80730573553592
46.6286642906577,0,54.0916296207735,0,0,28.6498070356113,0,4.48464456573129
9.49770444153252,0,45.0394185268985,0,0,33.0508395653546,1,1.34083108697087
5.74534653230881,0,40.3989204109883,0,0,31.7216091167486,0,5.14449003059417
47.3459515481057,0,57.7813222457043,1,0,33.5184039201654,0,9.4745942093432
69.5046288343528,0,57.6112061632784,0,1,23.0893824072723,0,1.29828934930265
9.28170915601789,1,32.6628781611677,1,0,26.7704442231662,1,5.50996795110404
28.5996661654815,0,58.7729465182676,0,0,36.2732321012404,0,0.0433455761522055
-3.33769975100432,0,32.266285610663,0,0,30.4677748239951,0,6.78193454816937
28.1935740201069,0,49.5431267568885,0,0,29.6609834364248,0,4.2320157000795
14.4065042414693,0,46.0512774601586,0,0,31.4228285501518,0,3.11439252085984
6.71152666451104,0,48.7194373357898,0,0,35.175078158725,0,7.1015496281907
90.2250912531481,1,60.9623773188662,1,1,19.3181140762336,1,5.89926067460328
38.6516063739973,1,37.447821393801,1,0,22.0165800032827,1,3.6925830245018
15.0054449796469,0,47.345163053701,0,0,33.8313842380195,0,0.814187005162239
57.7885822935837,1,75.5330249004026,1,1,39.0215047972198,1,7.8132116580382
9.8603952873649,1,35.2169369404948,1,0,29.4390793585032,1,0.865509632974863
30.2429481247667,1,43.7341243176928,1,0,27.4326047814687,0,6.11315028369427
39.2042179038314,1,49.5894797765861,1,0,29.8311275682203,1,5.23881567455828
56.8343631328031,1,51.9995321983244,1,1,26.3718776590199,1,8.22060930356383
28.5403807852021,0,44.6669439947262,0,0,25.8096894913162,0,1.30533102806658
39.66974530636,0,47.3396768231599,0,1,23.778885250629,0,0.719331756234169
59.538961288717,1,60.8414781411867,1,1,32.3001033651853,1,10.6751721706241
20.1366197318644,0,48.1925452037496,0,0,30.6065861424075,0,4.73523904569447
48.5771821977889,0,52.5155531937823,0,0,24.9446826170092,0,5.20986294932663
41.7533027317732,0,53.6954223515489,0,0,29.1249317692134,0,8.22255099378526
31.2737891812055,0,54.0703425938977,0,1,32.3506592141173,0,7.15939825493842
55.8598748949297,0,54.9250501924578,1,0,25.8917851574274,0,6.70320596639067
52.3861942953476,0,50.5463257905231,0,1,24.4105057196086,0,1.61678035184741
9.36122163539347,0,42.9132592383809,0,0,30.6735349474083,0,10.8590337820351
34.8956756255342,1,49.4172924755645,1,1,32.5429041507241,1,0.677618248388171
26.212446684832,0,40.3657817776249,0,0,25.3071160490293,0,8.96050546690822
58.2229505842875,0,50.9339329660587,0,1,20.5546751162656,0,9.7243750076741
18.0049143591792,0,46.5209886654089,0,0,32.4108191297896,0,8.76864738017321
49.2218810553499,1,48.8166556185445,1,1,27.3591366146562,1,1.7666301112622
-4.67183628609558,1,39.0090904282508,1,0,38.4927826189905,1,9.43790531158447
36.6579974754063,1,47.1692358757777,1,0,30.5524720644573,1,8.60794421285391
3.11598603959783,1,39.1026532715439,1,0,35.3021867427911,1,6.89219779986888
11.2281690163152,0,45.9433445590014,0,0,32.0102409225319,0,7.82441193144768
53.3516354155522,1,55.2690725959776,1,1,29.5905902203062,1,3.6535860830918
27.4184643281218,0,52.404199817755,1,0,35.7113315698041,0,4.02544643450528
55.2488991312133,1,58.9836245724937,1,0,33.2501213291881,1,9.81062419060618
43.6401393849388,1,54.8796812693548,1,1,29.7542663166998,0,9.41212166380137
15.4983320776552,1,51.1199136519754,1,0,35.8817138108116,1,7.30032763257623
25.7457547740911,0,59.9831334713622,0,0,37.3881332896476,0,7.57932454068214
57.0534468981197,1,61.9171680875342,1,1,31.5167855434846,1,11.4773331256583
-2.8875737532168,1,36.0061243287629,1,0,34.733321185795,1,11.853112930432
56.9728716448208,0,58.9214773664677,0,0,25.6574290317426,0,7.36103411950171
34.8377648548072,0,57.7795897034081,0,0,33.9772929639319,0,5.3693371200934
58.5388040400589,1,59.4191451634695,1,1,31.2383111259205,1,1.41572131030262
-8.00907091307979,0,40.911972876989,0,0,36.7739820096292,0,6.84951382130384
90.748661197254,1,74.0893084447621,1,1,30.5064625167772,0,8.64488217327744
-21.9080517115691,0,24.0574982569192,0,0,30.0531962825162,0,4.06171052902937
60.221432168287,0,50.0686303751409,1,1,23.5246425162805,0,0.190219768323004
33.9242301069592,1,51.1810666892834,1,0,34.035524201305,1,1.29668033402413
27.0587450366377,0,48.5030267358991,1,0,32.6184778729349,0,3.43177252169698
40.3168943896362,0,57.4787328786317,0,0,30.4245787885372,0,6.90706106554717
31.8010944316826,0,51.2403480689883,0,0,31.1382518048593,0,8.23551246710122
19.0044766739589,0,42.2194525278735,0,0,29.075910119418,0,0.956666705198586
56.4512778383547,0,64.1003330549222,0,1,30.0139540297812,0,5.49810907244682
13.9323668235313,0,47.0608819177014,0,0,34.4508018301155,0,6.83000065013766
37.6726317637354,1,56.1067864500537,1,0,34.6939582050869,1,11.8334632851183
30.0218601103462,0,43.3348992013674,0,0,25.7977874527321,0,7.95529345236719
31.842206281296,1,39.401171217295,1,0,24.2540992027051,1,6.62650250829756
29.2164521967618,1,43.9416130083769,1,0,32.7092105290417,1,2.64619240164757
26.1281316503167,0,39.4315857914588,0,0,24.202876520664,0,7.76448493357748
52.8166500370396,1,55.3310647267496,1,1,29.7539537185281,1,2.22536412812769
-7.51754960755219,0,34.4790738535258,0,0,31.7755016731102,0,3.8678280338645
10.0812292601695,1,40.2151053469142,1,0,32.469952679548,1,11.9112014472485
25.2674280584972,0,50.2721835515998,0,0,31.6815457981648,1,2.5241075148806
5.67372172918109,1,32.8442768300291,1,0,30.3954931097084,1,6.10648485738784
18.8080717749281,1,44.9511197350729,1,1,32.5840632085893,1,9.538624484092
12.9165641757531,0,46.9507731908243,0,0,35.7754282255922,0,10.7163902157918
71.9697888885668,1,63.4607823542665,1,1,30.5714246990649,1,8.0039575221017
14.5763594259222,0,47.424633092033,0,0,32.1990183195712,0,3.87300904467702
29.660411501464,1,44.7671269934167,1,0,31.1242974132804,1,6.22504929173738
6.97398179744165,0,43.3678220102737,1,0,36.4978995556904,0,11.6497925408185
25.2234166688502,0,54.4722103969266,0,0,37.0423874142747,0,3.98492987919599
