"x","y","treatment","age","history"
53.7401388912169,1017.88191678789,1,32,307.28680668464
46.0212654921198,815.093555155901,0,48,373.814853813356
28.3418263217059,548.207998331532,0,34,275.658585321209
53.3212775118987,1097.64751714784,1,33,430.707646834005
32.094804809334,503.400085175894,0,38,163.070364022728
30.8835329780924,741.434694353034,0,30,252.801633183253
43.7062842787483,694.272690967322,0,32,262.009473900478
59.8488999381865,1000.99808347972,1,41,266.761697880129
39.9826555506783,740.966823426867,0,37,389.126402282518
48.8607055283661,799.017889625283,0,31,300.499881189649
42.7304465884296,800.494118202348,0,38,258.645301767275
27.0804902811172,577.789982948784,0,44,210.230230989121
57.7204160889862,985.37342217204,1,34,364.280181392778
43.9354260702155,667.036496597436,0,37,313.112650996154
73.2800036367349,1089.11432038009,1,31,484.39998491891
49.1426997777467,861.082834553104,0,29,278.363035228689
61.4471892152789,1074.61961633687,1,42,314.727177252205
51.4706146975047,958.827356840051,1,44,364.13211740132
65.9197390056458,1194.48922015746,1,32,409.39614688151
27.0023963822958,680.300967131421,0,31,221.258116902782
47.6814801256813,791.128568745843,0,37,345.349634041083
48.3541306735834,725.14660638345,0,33,342.045016453901
33.7071476684837,594.285896953239,0,35,273.224910133849
51.5806299414669,905.916642594388,1,34,188.729847386258
37.3059254121184,716.122350910524,0,33,307.232288553191
49.3236899033997,894.086647753154,0,44,323.98927973927
24.2099359019291,547.4840433671,0,25,229.126179930889
43.966669251138,914.97759016701,0,20,352.272371857717
30.2784219663308,629.837610444868,0,34,221.840961421607
43.5697560867057,562.169730859972,0,39,158.410551808242
44.2872101667707,709.37490148702,0,31,333.611087417694
46.6260564489509,730.289360490238,0,43,286.73681638599
50.2894696614633,1157.4293483986,1,42,431.48243472327
46.7504495879405,781.936995441727,0,36,287.971235891746
74.0700828265047,1099.18637332518,1,46,439.991037592445
31.54476613015,575.232043123533,0,39,255.440122004283
74.9618536491886,1092.74040234515,1,41,386.09369350177
29.7258630267688,416.462759835301,0,31,204.346577781766
53.1395474399661,1021.18170410078,1,39,365.411648988017
43.4557613787431,581.169139751122,0,38,231.229757951624
77.6110777113526,1136.91784307168,1,37,380.111333919012
29.1328380178421,692.49164311783,0,39,252.496824621762
41.9606826362305,641.031741251554,0,34,222.225292390484
41.3309562325778,593.787954780228,0,41,162.779395910408
62.0781463440625,966.324726863657,1,26,399.874759654742
45.5439431945137,655.585093716361,0,37,321.717414502055
60.9693421654985,1015.81675719916,1,32,448.154070815215
49.1018918384273,734.865089849499,0,38,371.188783067601
50.3408697475945,979.586995114936,1,40,251.06577844221
50.7564156114174,1073.42080171859,1,41,308.391238397991
26.1125668577885,667.285479450002,0,37,226.538914820028
63.801660871473,1071.90561362842,1,38,389.510567731772
9.85027692883463,372.291833857962,0,30,120.462179954871
49.9879438958957,730.15206548818,0,45,294.957526572479
66.5203162134351,1090.54880947854,1,35,449.328923920308
42.8886045075425,780.414191349807,0,26,225.374460247863
27.314958374197,767.600005228414,0,41,268.442638609263
66.2043091028929,1198.05663549581,1,46,340.888222003773
61.9369424142594,1010.97153696122,1,39,323.091788490077
47.4682958212437,707.863312284535,0,32,283.596880651136
48.4831580465238,694.146221535337,0,34,371.780110990472
53.8237909029722,993.548756518979,1,39,237.109207079674
77.8313618308977,1222.2726496346,1,46,386.973495333077
56.3112813873471,1251.86375027174,1,40,479.311967848323
56.7403933961338,1093.78572668194,1,35,267.399794473822
33.2726741553167,494.709584148519,0,32,206.704978270836
42.8037621027461,735.025401568834,0,30,237.78814278588
50.2108912184751,924.598768407743,1,39,273.59868574029
46.3985515988424,704.188036532795,0,33,303.063451427308
30.64045192822,637.64580696998,0,36,231.053308670802
31.9440588478565,556.669247160763,0,30,138.3241094928
50.8917626516759,1038.54971047017,1,39,359.110615883741
70.413604725667,1095.41796024425,1,31,398.336704606405
32.7090681963386,646.532995024389,0,30,263.40778660106
54.2146860989706,966.033761119623,1,38,306.612601994907
54.3840319657933,946.035962245811,1,50,238.860401190556
30.9584194268527,585.87593845941,0,36,187.114083420951
49.8201734057457,769.647152460183,0,39,391.502331226885
45.972627625866,677.669341687492,0,28,248.986863559472
46.3618860822258,702.589850696007,0,35,305.344920069714
43.8726229860279,679.136430352196,0,34,334.451233117104
22.5196206327218,623.555930482356,0,30,173.722157856277
42.652549170703,815.120217858554,0,27,241.640202094218
25.8306843701822,589.491862999091,0,33,272.386215750961
40.0526425435423,684.857870142927,0,36,231.88867753136
60.4973232800022,1054.6731140696,1,38,321.859915281346
59.5916809806704,884.796212599075,1,36,300.407862947585
45.1422109618088,731.066392325125,0,29,281.963864526716
42.1191877246904,619.87016294354,0,32,294.516525562621
65.6093196074863,1032.0094511433,1,35,294.468131331806
52.1003603318224,875.115724350102,1,31,235.795741464203
64.1771006897144,1030.95870334369,1,31,371.69163312145
39.6054087041587,654.574640498137,0,33,242.817371505919
41.4450676965783,597.76031575506,0,33,213.792036104924
69.6454627567133,1048.64079669718,1,31,260.630099284328
77.3851411904542,1184.34032768913,1,38,253.794672826239
57.494778085719,1156.52825480551,1,39,352.166211266527
33.2259986797219,607.470768820255,0,32,167.268258862929
27.556190826484,544.726240788136,0,23,200.563774794157
28.1929842956855,562.484800148975,0,34,248.090597388423
19.6897806930103,424.973222580385,0,32,79.3489653435946
28.9307753135212,461.841276056178,0,25,101.483544905822
16.8873069057436,464.218329247506,0,24,157.604903494327
61.4817207490971,1006.31804167718,1,36,399.480293465314
16.2073352707536,360.444226941988,0,31,50.871046297369
40.9181435405396,750.058274537939,0,37,261.363327836569
30.7034796587857,511.099551223657,0,30,144.179108295593
42.769175647831,899.456262720037,0,33,369.903431601104
35.4368509815766,554.153777701243,0,37,219.781740165481
33.6487159656008,747.660052058155,0,36,302.999671751239
45.68306806661,528.89770453216,0,36,333.807137111602
45.8907442944264,622.662646934564,0,42,169.535557871039
30.8203523578441,484.071737429429,0,27,151.56971964019
28.6380933720502,501.837874164707,0,25,270.144290434552
40.4259072998788,755.927250916,0,40,252.943296332169
44.2641886848976,551.533024430603,0,40,196.3684398956
64.7652215531614,1077.00854642798,1,40,382.801010088247
61.5353015079835,1014.42321010339,1,40,311.773512144688
38.3942690674599,633.97123884709,0,42,273.759417414634
52.7711025878463,1007.50999016578,1,32,340.599730552816
52.3008093859802,1013.38954218681,1,38,315.365387866029
68.9387507053183,1052.99972714579,1,28,416.544998547701
63.567391238497,1252.63167658913,1,33,391.022917865573
44.8552331862199,638.968178353269,0,27,298.238358428836
57.3334661697088,954.805527619814,1,28,332.991973812115
26.9357423401823,424.715212901735,0,34,108.348464839842
61.4876434079449,1072.82349895697,1,43,351.603148578225
59.3746151609986,849.528180075812,1,28,360.784077519869
50.8601612841233,905.476859848041,1,25,204.625714211752
69.5723417376092,1078.10573247631,1,35,400.634946467262
34.6721228899793,756.502039154736,0,39,351.460717061935
63.3224521318647,1130.21942939534,1,42,490.783956986133
42.3045882369313,687.587806636063,0,38,215.940058783263
26.0696015096199,548.254216279223,0,45,150.872275430463
73.2906051628086,1155.64678414874,1,35,285.235446959463
46.3145301265061,711.790774594588,0,34,284.167158489801
29.2344877416638,608.548953928626,0,30,202.596154596292
63.0808543245121,1296.79920038698,1,42,420.510715615675
36.655736346881,684.587873995642,0,34,247.366655252323
74.9311172341672,1147.86540025704,1,33,483.181524744194
48.5209245085793,687.593714624865,0,40,287.46498581724
70.4174671270618,1173.43754565303,1,34,406.798584847353
60.4029322373374,1004.80403630991,1,36,369.926148425307
31.082787249432,585.025773802395,0,31,182.074124143489
34.374740450731,541.047893951625,0,37,317.21864376162
64.202194674986,1109.58787297019,1,33,395.841470880182
49.4417932516221,670.692960939585,0,31,333.077375355193
33.5801440875538,679.957790737569,0,33,291.694793952403
55.4816706774187,1018.16013102749,1,43,359.694201290364
39.6498704121689,671.555465532838,0,29,211.850829497478
36.2361835505099,703.677379369286,0,28,222.533866409052
43.592224992504,646.165868334487,0,37,264.499272803211
34.5594081902541,496.419948828211,0,27,214.810765207875
35.4878647883684,813.359634621534,0,34,322.047309064119
47.5802652581312,852.673011423246,0,40,347.991441018672
37.003593186661,876.853108826562,0,42,308.167220537367
69.9176599955731,1229.49652081243,1,36,511.330846829028
47.4094204684165,643.270040279526,0,32,295.745183872874
74.2087319129129,1123.22526505095,1,43,364.329049869265
57.5440488084482,1169.50582842839,1,35,398.94068254587
64.8690004307325,1116.74765723774,1,39,426.49671008901
73.7013542853387,1327.55405634336,1,43,519.02326108053
15.8394897439271,564.368989835398,0,39,265.504263156298
57.3347944446133,1121.29573595732,1,38,296.519040048148
58.1264919964554,944.692882231667,1,33,189.201695613767
50.5829432421558,919.761774648241,1,33,307.718502444276
45.1668419082596,596.773490254561,0,27,279.311616303135
59.8606434959247,1129.89861830377,1,41,435.882529364253
40.7959667344456,587.630557148272,0,45,190.82952574221
32.1523483531243,505.921268519383,0,38,192.628374507944
41.6495904695682,665.399813893459,0,34,367.950161427518
58.268760212273,1053.724603716,1,37,279.094081285042
41.1935120654615,687.684076123535,0,37,185.894519253973
45.3201288766707,709.867384500116,0,29,192.531507310159
56.2915481356797,989.455762908187,1,29,253.199023024794
65.0001933991044,957.900247797187,1,39,260.298953581562
45.8627292421927,536.057947809377,0,30,185.917700997819
52.318243754357,1041.70485288719,1,31,356.508281615265
47.7988758860106,748.063068441003,0,33,349.900924837765
43.2675181295104,706.429717152978,0,29,302.191033142488
57.9222085949816,969.467299899197,1,35,271.917755843752
74.4430283090507,1044.28958018816,1,36,333.400856099415
30.7950198366279,575.725483201811,0,25,193.595954096944
41.91841586798,630.344847266899,0,27,314.307831731767
46.8815622932819,563.866036902537,0,40,269.249545150284
46.9440785070966,564.384909149985,0,38,248.168535488325
60.8845570601049,1027.6541780241,1,46,317.304356132075
42.3331113589868,772.200432641579,0,26,243.809739462653
34.0283041244175,683.741635916745,0,39,193.656717141418
37.0922195634729,845.213054097135,0,32,389.199345528487
51.1461310453305,934.680248723946,1,39,249.105018688389
49.5111815497223,730.02073275792,0,41,173.111227154992
81.0133515920889,1253.90687578468,1,44,497.437845083812
61.587823071145,1106.5311271082,1,42,430.779547635565
31.6735825507237,694.145509061609,0,45,173.438755591507
46.3099330317405,752.25057392573,0,38,304.64640467741
54.735932146611,956.994210222349,1,35,350.572904021905
36.9240595367824,659.489018229765,0,25,214.244230955044
47.2652630105214,829.899818450786,0,24,327.198491602222
45.3563935619898,730.780107693738,0,36,289.268134258731
42.5265838879776,610.818226905272,0,29,108.610919842118
76.3080462899347,1151.10701756316,1,38,359.559247886523
58.0725403094452,984.664305017637,1,33,393.048621843766
44.0342869960862,704.431321270007,0,33,323.425603920872
57.1136501437465,1060.09893761643,1,32,307.969426004107
39.5924673950139,726.829387530922,0,42,258.199813585046
17.5968936604472,437.247512932326,0,25,211.734899438759
46.1238148492126,758.381492880608,0,38,235.20770179019
35.0308327763379,630.702360944999,0,34,274.400604367148
67.346326847505,1065.00710959519,1,39,322.74780137244
66.7246777476096,1191.88100914445,1,47,398.882443984204
38.6911028748508,622.605403859722,0,34,242.99861433807
72.6069341949665,1162.43521360576,1,42,517.94191485175
78.9484259738668,1357.59434920644,1,37,425.041004968169
26.9144863700105,598.488782805892,0,31,177.035762494231
39.7726953122445,572.007611224944,0,39,202.978973787573
54.8763736846294,1089.57233715154,1,41,321.127858327791
0,19.9852543062918,0,20,56.2378608401193
57.1362215014279,953.382592202399,1,43,356.897577615305
2.95406663472836,202.308327075432,0,32,99.6383743477745
39.6600188751925,744.722158478952,0,39,341.720563672911
44.3323736450717,944.636619934781,0,37,274.296094129001
73.5243771128556,1268.18192490897,1,34,385.777881180205
68.0355627904264,1021.20947793741,1,40,350.586839750417
51.9660796339756,1051.87487145047,1,39,374.710673078697
34.8454443261762,744.190455513321,0,35,288.590406193119
59.1777237037561,874.989019696096,1,38,307.919761008217
44.987628906197,834.482923452764,0,32,348.935796555287
46.8967343617829,841.374405526709,0,23,334.859253067808
16.922216680469,478.194102675157,0,43,170.625144575725
25.8267540164502,484.858580183982,0,33,264.644053716581
53.6751263630983,963.464660334742,1,42,344.096047146032
82.7010932892468,1335.5800363978,1,40,308.665509626779
71.0216671871442,1096.33884855886,1,34,405.000585857724
37.2234075023354,685.468779512589,0,45,302.854621334303
58.0219019385035,816.849963923694,1,39,259.030477249528
38.2629918136784,503.364955237969,0,34,218.889638530894
45.9578699072825,679.229408793971,0,35,203.181638422105
48.1613775701468,825.838912998515,0,31,265.511235678946
7.91042325874094,302.055054397245,0,34,45.4439102643955
75.3726090418042,1082.95168210971,1,40,434.839855244772
17.7072829468457,505.463468587486,0,39,197.795079657657
83.0933767595631,1285.11730337851,1,36,409.759001531768
60.5789310917871,1041.8967108853,1,36,308.600264188119
53.0351425145965,1055.48665253573,1,37,417.173587370596
41.3265137764934,670.191652918718,0,40,284.457900796358
58.9205176148555,956.966447398397,1,33,360.261654613659
71.4702149048303,1024.68485031452,1,49,474.363194710477
63.6915612179518,1029.28556905548,1,32,392.908659226814
44.7954292071093,615.478409630983,0,30,283.894355080536
47.2077230454163,766.213026043351,0,36,389.0637091673
45.7871789056984,510.241714088879,0,35,274.167428328411
74.2085992131921,991.328395499169,1,39,245.038019398563
67.3105577800234,971.540675258885,1,38,294.090257706928
57.7257596694126,1129.54683030433,1,38,406.814951972701
71.2738167680375,1142.73232035756,1,44,347.266852102235
37.8047077036475,700.720830146808,0,34,257.506741589012
51.3362123325271,1018.84809237818,1,40,277.44274337551
80.5606593355829,1267.30354373735,1,43,391.694783103457
46.2663748025376,767.366195837175,0,38,399.127300287478
60.5974370181987,964.87935097307,1,34,167.86152961645
43.8292100872061,763.852212570668,0,34,290.125986779361
52.6232504156331,942.241011259256,1,37,255.517976772156
33.3162750295757,606.43185506814,0,29,140.73645696991
55.509723938102,1001.62946893474,1,37,288.871655731922
45.9201047559678,878.162818503387,0,33,305.738153685857
76.5296579744172,1181.72434543983,1,42,388.896694543519
66.0526081370345,933.92218421514,1,48,297.246685105108
48.0260190129548,673.136174886152,0,36,306.600831329982
49.8451682910415,579.457704195922,0,40,290.11623584188
61.3983585595955,912.179824488262,1,39,248.961439213264
28.1346695215636,543.973663417738,0,42,249.034577113591
65.0584193584785,1053.43925526406,1,32,346.531806505101
60.2884334629666,943.816019484627,1,35,422.184345049964
85.4449190778236,1196.69937569392,1,49,367.261048023216
51.5231066518838,1031.92986084944,1,38,330.228868338756
51.0178286000554,992.998383290717,1,48,338.647588939253
60.2447942803678,982.619488661362,1,37,349.124233716941
44.2391208641054,581.817307387,0,26,214.325134924143
34.8282994044473,792.135571562946,0,31,213.725250887477
64.2889174978512,1126.68489898162,1,46,412.880485519114
37.8384350986949,557.971499763122,0,27,246.739775921983
40.4615932613479,725.890779538027,0,32,284.42212303956
38.8622232729028,708.20650181641,0,47,329.033158886709
68.783118223808,1064.10175703338,1,35,238.164729569182
42.8418500593155,718.641717686916,0,25,281.240674257956
48.562539467678,780.51920178757,0,35,359.319004254223
54.5863754482617,1072.82361023889,1,33,373.730181280679
29.0803593742773,585.556625054184,0,32,183.148491775364
37.8426791921028,605.430323710924,0,36,201.573966419661
13.1177390441857,417.913573424336,0,20,118.500069813543
10.6359997966328,284.191494859775,0,31,0
42.3765835709695,664.162635820157,0,36,235.355239287784
51.0722600216321,908.133794246132,1,31,293.386697529223
82.4434859740838,1353.71708231708,1,24,433.900193908861
67.0987181598789,1039.23174433111,1,35,368.190897455932
38.9858439650235,643.53850975152,0,36,227.097540093636
41.7365101916528,697.741555722419,0,33,233.825059810058
32.5468361050354,668.850200983416,0,20,259.936838388478
59.2405295135355,1017.06212426413,1,46,330.130096905862
63.2105337843763,979.330292344641,1,41,384.372700854979
55.9660494464602,1104.40690846812,1,37,399.351793385497
62.621217349589,1065.94835963958,1,47,358.525115254892
66.6055956570099,1134.35327555865,1,35,482.03605772653
50.2546820184136,1126.29532866648,1,33,307.21305549014
46.9256460444151,764.674248582866,0,33,296.106158018296
62.1476482793916,1040.23539017132,1,34,284.145572222812
69.5453346961076,1090.12535942527,1,33,351.684457604953
41.0476218126789,655.175613204005,0,44,294.123120829514
29.1904045568502,642.718288203773,0,38,300.587766417938
20.195036372458,545.232111120318,0,27,137.637130156513
35.256844405249,715.535854714463,0,40,249.222432264717
54.5599254001839,1100.86812466667,1,34,389.650653011605
61.9749377413935,983.166992639946,1,37,408.146419094692
54.323987753551,880.087805986597,1,33,122.960880014215
53.1677231934656,986.883858516235,1,38,382.078091204132
47.7143676931243,664.918753984432,0,42,266.966533941444
49.778815052154,631.681758721469,0,37,319.551276047054
57.5990031718984,957.602726408265,1,35,324.645317310877
43.0766970526964,753.688460655304,0,30,263.373163019012
77.2808352308349,1365.20139414545,1,33,421.632400123313
66.57691571229,1102.93779017808,1,29,414.606176822902
53.3656247631177,1020.49899618379,1,33,247.664424287427
51.56069140899,1022.20246279177,1,40,305.255431016093
67.5646103638827,993.360525397082,1,40,382.779030032359
43.0227712061762,693.333388567802,0,39,348.444719262488
35.3995781104068,708.369878815273,0,37,151.42355451208
93.4175680627912,1408.83322605154,1,48,459.250203262262
29.7753822908882,648.343470277251,0,29,152.242736189163
51.568514516653,928.232201795173,1,35,308.889797893885
25.9157082937706,557.19755192397,0,39,253.403575867805
26.8998576066788,595.603741428683,0,35,185.772046968884
70.110391442443,1161.52524865227,1,44,326.690030035741
64.5619490503666,956.615419849755,1,33,315.84711657898
79.7846342185071,1226.03732667002,1,33,500.482230739082
45.3075169817886,610.843488575891,0,44,247.791345042807
21.9031704135962,328.338460353615,0,27,94.2004606525722
65.1294996913734,982.976370142569,1,42,305.251731190367
57.8213020404033,1111.59559671388,1,26,216.750893361779
48.9682870780252,814.107309418561,0,30,400.047241378705
47.5458654934266,683.52586289881,0,36,330.931355981997
68.876473728,1092.11343367465,1,41,410.96696390325
39.7048463461586,729.001420665481,0,27,304.070328995049
47.2789003650364,711.263364546194,0,37,182.656688563149
73.8985552457375,946.916604316658,1,37,261.836211866136
36.9989668175754,474.741241658201,0,33,163.315589482898
44.325272470494,696.798679876791,0,39,222.817831900106
11.0196390532693,354.957672902934,0,27,108.447206412118
37.584844640189,734.604432813624,0,36,114.352415439932
52.6211071872396,1074.93129235935,1,37,408.026340870988
59.9374754793481,957.105912505603,1,35,320.223022575231
25.5483562787649,607.73666602728,0,40,201.563271464845
54.7527884350371,790.816078995322,1,32,259.381424685647
71.7964124816685,1187.63462221999,1,45,450.104810868474
44.5132975767697,812.324928212041,0,31,318.745672439599
52.3193374272512,1047.65973151662,1,31,363.473743764849
73.8577230976807,1083.41526370406,1,31,450.187878140967
0,125.759650848362,0,28,129.622324659453
38.2493633061177,549.744662212655,0,48,215.534161985021
43.5381808444186,716.220200461587,0,24,244.433624362162
37.3723191950987,615.394763689656,0,30,238.404497411035
28.1375358074979,631.206692387166,0,30,193.91014112002
43.3875476477525,696.277586322302,0,39,342.223246268938
42.234560664016,763.19536445915,0,40,262.501424759302
51.9889511188654,1075.62720871592,1,37,383.87246036568
28.714850161455,704.842300982364,0,34,310.119737751111
38.8118014482562,844.260397661943,0,30,321.76999102814
36.763995974588,596.815646705269,0,23,238.923029624906
29.7245982917482,756.380016876541,0,35,287.761507808698
34.564379176891,529.3357658707,0,38,178.18482878555
49.2495455683415,600.665359724052,0,35,155.270956851009
40.5992602253467,806.158218569956,0,36,367.523534491738
71.754933276869,1114.5379652041,1,45,367.850331271011
60.8927309561753,1158.33517613693,1,34,285.657484019875
30.0926040754877,676.579030630732,0,32,254.829725046194
78.7871733300454,1205.16759529558,1,31,424.493175525097
46.2651679408346,597.475035750197,0,29,180.966902892819
9.12574607011991,409.44557612719,0,38,158.953636468216
62.1332247449837,1126.73829538034,1,35,417.695348783554
48.545475793062,635.538876308021,0,34,296.833482571772
44.2401534586232,695.020784352008,0,33,221.656802614522
33.7143371374413,719.836935687923,0,34,286.593416335061
27.325019964391,430.968724839982,0,35,122.544656746168
67.9055327456556,1058.49313386307,1,37,434.196804382108
75.5450733927786,1192.19322798565,1,33,311.180128159106
35.4842732706512,780.805919266837,0,37,300.637955955073
67.1102673930113,1002.41533507877,1,43,359.512514136872
45.9732638952916,711.077427805984,0,33,221.805964011175
61.0611522306562,998.148357954769,1,33,340.408702192058
66.0643992631085,1102.65461712315,1,35,313.992085973162
46.0381841235734,701.435736072217,0,28,396.111711516513
61.9470330141166,918.964045535725,1,30,405.078641163158
48.7181628781184,845.147140834302,0,42,363.341509439781
47.5646632204879,684.532117082492,0,36,285.771217424159
15.8166138343276,356.239967491724,0,37,98.1991249397119
25.8078170728219,564.554183799287,0,29,166.523520166036
58.8247926469273,1042.98487833854,1,39,356.788007067129
94.1642095071999,1525.59980869473,1,36,530.694093889803
51.5766396491839,934.591493028195,1,37,233.637403422384
49.5713867105391,772.50810662351,0,33,224.169833163359
42.3770428335378,673.0318940235,0,37,270.401591928758
70.0323297237919,1026.0201230706,1,35,356.647253584667
58.7661999531345,1156.01196393367,1,39,367.863342287644
32.2284658346459,611.9884320616,0,26,249.566886961131
45.5026427638067,723.489400387965,0,33,294.567846217442
37.5577917282585,534.622162896403,0,32,212.048968033649
51.4501883217269,929.068757680948,1,39,189.971449434171
47.0477808016732,621.706321495067,0,34,282.279153338685
59.4068902967429,1058.27802387514,1,33,449.983475899387
23.6877254473246,706.180139511067,0,29,360.765351738649
35.2372733394013,556.526560870628,0,34,172.040961365181
65.8223160999339,1108.78403179085,1,39,435.107095850442
54.3767069908045,968.868868006002,1,38,270.169238792605
80.9696028406273,1228.72043891338,1,29,339.594497469852
34.7936130683294,792.282593433638,0,18,160.33920774554
53.340444198859,943.675502172442,1,39,388.765248381868
86.833494425883,1242.80728579541,1,37,461.038491079707
44.6170720048835,817.579834284558,0,45,380.116735821579
44.5024167712094,665.280877970263,0,38,224.989274694933
34.4296347969134,667.241737027408,0,40,288.773978706163
56.2170092168773,1152.46775785988,1,41,388.113898369938
37.3444565760105,589.566384486737,0,36,201.394739536813
50.8085171765841,999.405116207521,1,32,264.745214971891
42.675549458308,845.802160122646,0,36,265.492564520318
65.9511900233715,1120.52463903611,1,26,342.66972701886
42.1519127974505,811.332978386363,0,44,336.272587721798
61.3179564374538,1153.6359840256,1,35,403.30482374498
37.5172106981482,637.131693982237,0,35,197.849116219173
63.3318126373517,1026.35918932265,1,34,310.493206975063
44.0320485495485,676.126356496584,0,29,193.730187474242
61.8089353500191,779.495216307187,1,34,228.313957400538
62.1382228202244,1148.2095226772,1,32,360.042364015499
39.6259766929713,739.918334604166,0,27,342.095288564495
59.7588095436654,1042.82650399883,1,37,370.987255036597
25.7879945415989,570.573997642149,0,32,226.093093250587
58.4632393582327,1052.06436245877,1,35,247.727078303179
49.4980891614544,685.357335838294,0,38,222.590600816504
54.3998476460119,919.806841706064,1,33,251.502682357169
67.5313103638927,1123.31378665744,1,32,330.456988619624
34.1639345685549,435.421199589989,0,33,248.445935441144
52.0025904864073,1030.27689697216,1,36,440.260391266918
22.2373142405658,525.82079921467,0,29,187.345071676509
25.5323906370095,487.30212723522,0,24,15.5552353622494
50.4371971272575,977.893539694708,1,31,191.683046671935
67.6951005155967,937.538217076189,1,33,360.658951029963
65.2320102571657,1089.65892423108,1,36,331.118379347166
45.8463078582245,782.584886573621,0,35,256.557660510885
62.2426485589983,992.470718810666,1,36,338.512515058842
62.8041932594087,1024.22246067084,1,42,335.265451688159
46.3102279189598,693.22344878547,0,35,192.598998007092
63.4146280721124,1027.21042742101,1,31,295.960037631853
22.1424365097191,589.40046979236,0,26,235.287501275992
87.0051097143939,1221.8067621724,1,45,432.8159803866
58.3812917742334,909.256347281271,1,37,183.840305769107
42.1157195952132,769.876411094815,0,32,457.361855555755
76.0169677189195,1119.09371334226,1,30,390.513078728527
46.2542859180848,692.280875541522,0,41,174.797445215732
35.6178152620682,577.780767875946,0,27,215.619238463994
84.6992585294124,1300.20356783045,1,37,446.088929140324
70.8260193021186,1199.0783856294,1,34,447.643224200051
35.2750088418522,500.568396902941,0,34,140.088529564907
33.2837364416477,586.323299264598,0,38,325.05438648692
23.4502277439128,576.142725359564,0,30,213.394838377779
40.7479997461587,534.883529588747,0,37,215.454073774925
75.3159490261249,1143.43320195812,1,32,453.353253852766
45.9171193056608,535.598625075441,0,33,267.590231239838
38.0778891268618,677.298118690276,0,27,198.363816161664
42.3207229165939,653.574501126158,0,29,337.488328397745
50.108242951421,842.336199333992,1,30,236.301103946632
29.4360765898686,457.610821242861,0,30,269.180200220503
74.3219182092226,1123.84592800356,1,38,418.464896737295
42.246692870278,756.196745364753,0,38,353.802646221762
29.4876209043888,577.503021402317,0,37,265.618369329298
57.6907039366284,998.842345014353,1,34,357.961355602173
85.8031300091937,1244.56348435026,1,37,457.564967225425
51.5806670050881,930.452957166312,1,39,238.501799409157
62.4854036085241,1085.9620436256,1,35,441.74993032843
14.2419367737099,405.594625183157,0,38,89.1294532687953
46.3839347289698,751.083216744158,0,27,240.277097271212
33.6150054592427,753.163020230625,0,39,238.103092482038
18.9675970463937,482.211754622001,0,33,204.389903664891
42.0473812040586,680.023996996774,0,36,249.58503889718
49.2943843662876,680.756991372695,0,40,334.863086320386
37.3478592158823,836.051974897612,0,33,332.410420027463
35.1459116513764,698.494675073044,0,31,235.03032682954
44.9438868794456,608.290009523784,0,31,364.982580025468
44.055289562265,727.365909621661,0,39,392.975735732584
56.0114460865427,1021.18811769228,1,31,345.059018216099
60.9827426618385,997.557670770434,1,36,344.486712131399
34.0034951838364,695.825799982465,0,31,142.365413901293
58.8250064051326,961.776252280286,1,37,279.666902326077
49.9700793003038,657.108907551286,0,34,257.811408528684
74.6586040235386,1093.49501246305,1,38,354.596625861772
55.0429416994018,895.833791070676,1,30,421.608727408418
60.4398273569602,1100.18965468879,1,25,387.164460187071
41.3226262132699,703.200436177724,0,39,293.420589502053
60.1789352095758,1126.47334458911,1,33,298.515102392179
80.2895272118684,1206.96862002678,1,31,474.332627332908
51.0758217123955,935.134103634284,1,39,289.628653685012
35.3548289557561,592.387128040878,0,25,259.459521405623
45.6129027911295,643.117795111604,0,35,218.636972493893
7.55432809695099,381.851521888379,0,21,123.620472669417
37.2997567550185,735.551310704944,0,42,351.209011936449
64.2212476750781,994.931914332136,1,33,367.126948513654
25.1344825317127,755.960805268409,0,42,305.712447334815
47.4922623451217,758.534862762642,0,35,303.961034480509
34.6681157956395,533.899528029474,0,38,160.695141898622
36.9577435692604,618.953713086295,0,35,205.668531760074
59.7482168101908,1056.92052513529,1,33,357.270393519339
41.0578246278837,649.141495428387,0,32,231.542689002717
62.7230876026142,1073.35725091682,1,35,313.742997582964
34.5834211350059,722.496533938419,0,32,179.785145448242
31.9217269208535,546.203581309985,0,35,248.252973694336
90.240386014227,1446.02991350532,1,41,503.260127638041
60.2692428385693,1076.70996524562,1,37,340.301069435107
61.6166129831047,1058.82434630927,1,35,367.211181879707
22.3738112328101,588.902550299185,0,27,185.116850144421
72.944774231124,1194.45213813791,1,34,448.203360213567
54.1215903778958,1060.70413505746,1,42,369.123719133726
48.6202696382834,653.404956326554,0,35,331.290692850713
66.8283946562026,1114.75863052702,1,33,347.396474632367
23.80283069613,583.050876448751,0,32,200.267995264273
68.8613462041337,1028.09100191724,1,43,367.837012784004
26.3354614500087,592.351500831036,0,27,205.140092773281
57.2988443798332,1054.01079624338,1,32,374.085271359087
16.3303585632938,340.835838309055,0,28,162.708157416234
36.3537418939806,649.993271659243,0,35,184.718913926674
44.2040824752872,703.747444813437,0,31,202.69107458644
39.4595991950369,668.57291399523,0,37,240.84342537091
46.1291259365155,813.483538633887,0,42,263.395302576011
40.1776398245588,473.447124199837,0,38,172.246550003481
44.9134693835722,639.761192671652,0,33,235.602153619647
43.7074063152773,695.762724983892,0,42,277.298338559055
48.997727430722,684.199852047053,0,21,230.712675377877
