"customer_id","invitation","daily_emails","revenue","tenure_months","past_purchase","engagement_score"
905,1,0,152.94771325538,20.6901961478758,0,66.3802324584516
906,1,1,171.403199110701,24.306400705507,150.765824866059,52.3697314438909
907,0,0,172.11362551112,43.388525444975,313.455788968526,63.0274605523804
908,0,0,164.996920790717,21.9098714003765,204.836319539575,30.6645173729085
909,1,0,218.052155719373,26.8349471316066,323.324143934476,64.4870027447927
910,0,0,182.053878090314,25.7940750507436,200.208612479584,48.0273362057719
911,0,0,158.072375534644,42.4271237560171,101.745789648101,63.1541422897474
912,0,0,183.552061436373,20.2825639176112,185.402755868786,60.358651230751
913,1,0,137.434014186843,14.3779931880221,85.9776898577114,67.3240839011207
914,1,0,150.106512893034,15.1222205092427,162.883514871436,38.2582173251532
915,1,1,153.856177476421,1,277.43720907095,55.2119679940419
916,1,0,118.378870543636,1.57281770960449,179.870811639447,58.4069282350547
917,1,0,127.297088566773,39.6241203662674,241.993881253495,86.3417202442287
918,1,1,143.374283241251,23.3593910221175,269.11139413434,41.7718124469944
919,0,0,230.979001647816,24.9145352467836,255.30269877058,41.3424919890409
920,0,0,178.04367144362,26.7668983160463,164.376510283013,41.8915867758685
921,1,1,178.253123304369,38.4573866982642,146.148260848288,32.6835225410704
922,1,0,122.55973105934,20.6780356007826,115.839343199505,31.0976275712797
923,1,1,170.911887940691,21.9678376172998,223.915749717083,50.1909377099413
924,0,0,165.54952540595,35.2103470847808,95.5218433711406,22.4977349333424
925,1,0,143.702098282429,37.5045048505391,323.743353268823,27.8661034637807
926,1,0,172.803999221367,35.742387612717,248.175290856533,61.6400571898263
927,0,0,261.379687578738,10.0958778449861,431.825668764524,74.9916565852118
928,0,0,159.257306096627,26.3888922596521,170.664998745291,25.8183258963234
929,0,0,169.81448281658,18.6328550474843,358.700491475734,74.292852175931
930,0,0,132.993580679217,18.5769481723137,154.603366030782,58.3473542799537
931,0,0,179.016695450511,27.4269240746477,224.295853677828,41.9352514680912
932,1,1,196.032616325813,42.5405709210628,339.471536956117,67.3928193622204
933,1,0,168.903090197788,3.38044776351252,336.598754917064,21.4754792939665
934,1,0,186.38922881257,13.9359540771433,368.861701051452,77.9965664170404
935,1,1,128.354770041226,23.6903682785434,0,31.4162118335773
936,0,0,218.904398754092,19.4066618978752,232.78832973436,38.7957458548691
937,0,0,208.646433505464,34.2111699752321,467.128852522041,34.4752356969761
938,0,0,156.627546262875,21.6105344733078,265.084555532429,33.7126468937306
939,0,0,179.222285441881,18.279448426742,128.626813661297,30.7530542009413
940,1,1,234.469036856064,40.9610486128337,106.654195150829,38.1147807831915
941,0,0,220.420150016181,35.1903750838353,206.292507007376,37.4626615272702
942,1,0,144.250336015815,11.8140380145364,239.090090915218,80.375283084847
943,0,0,154.06002017434,2.68537643850357,268.997829203718,40.6177613632059
944,0,0,81.4943219628219,26.8119657990321,67.9486149138585,54.7909326314142
945,1,0,199.010872880924,52.8058356367424,91.9802013092642,65.4849588528909
946,0,0,134.109305699701,18.1042939519611,181.390579661699,45.3402765475775
947,0,0,173.696731945392,7.38404325930186,135.109114256525,62.4427516776912
948,1,0,174.288209014578,11.1191046960815,333.732098463795,74.042526696787
949,1,0,200.214614334752,8.08327513530203,525.861976008803,40.9465656469582
950,0,0,147.503580287528,19.8413792680429,95.763899765956,20.454315715669
951,0,0,239.361542194718,35.6228047197136,380.656387056807,62.9822464775315
952,0,0,99.9276602321802,27.7263382906307,66.1631572055266,35.0467292662901
953,0,0,241.489977498174,36.30308159096,334.5925821749,67.3300150777004
954,1,0,206.383561235879,38.0704812222107,410.374152170891,76.0765196269748
955,0,0,137.071242966128,26.8761504272079,206.959912990518,9.63015470049879
956,1,0,206.599632704716,28.3069356053196,234.327458990314,67.9078447830333
957,1,1,213.648657205322,12.3424502874944,245.313335605335,42.3405619639036
958,1,0,120.468602312873,31.9844240425183,225.905367596905,63.8146674511179
959,1,0,157.201399147576,24.9876249537636,125.862891709882,36.5758949249395
960,1,1,124.967244931335,14.7101100300599,143.552075222855,48.8574381850732
961,0,0,199.541772083022,19.9018630901603,167.283397427771,55.8452028056762
962,1,0,236.27172520631,26.5010232609189,194.729060929317,52.8384538940573
963,0,0,214.367912441513,53.0503004889098,209.795516380434,88.6315057192553
964,1,0,203.443095027913,39.3740844240028,259.963830361737,35.410039359612
965,0,0,165.597844345756,13.0056173202523,174.125418500654,44.1048408929519
966,1,0,151.879077553982,31.8526192335165,179.808724025536,49.6330038433799
967,0,0,110.538475942733,13.4511858673788,135.684247850859,36.9306257998782
968,0,0,123.999236867418,30.9469771890176,94.2074449918373,70.4596199066557
969,1,0,71.8025289610156,9.00439495066549,85.4571151848625,80.1885961522282
970,0,0,180.267213922013,6.85591341755381,255.821508973487,58.9936885325292
971,0,0,122.025857008912,26.1800211794335,112.650059969946,58.0717403414817
972,0,0,233.815851194781,35.013008984821,291.162262985788,48.3034597481838
973,1,0,193.614480225311,12.8761304052408,87.0103536666116,60.4789146158367
974,1,1,183.171737200034,35.3688001337058,222.166150247748,43.9824044274145
975,0,0,165.371540838843,38.9424207971795,54.0854808481247,56.0927292282665
976,0,0,208.351179555621,31.8857635046716,287.070678381188,26.9548207531427
977,0,0,155.179681560348,37.4101032884625,210.980597566678,23.8773053944056
978,0,0,157.441360800464,25.3449328446357,0,19.4706272253909
979,1,1,126.46605647049,44.9522283013762,163.884205488231,30.6921873939221
980,0,0,139.985099013916,35.3439631057786,198.047097114197,84.3284395030693
981,0,0,48.4281142996719,26.5099125719178,72.0576412813693,21.2039639047134
982,0,1,224.180398479125,16.9547543021064,295.347512293626,70.5471391636956
983,0,0,148.916324511576,26.1622230673051,62.0516582553828,23.2750414719786
984,1,0,144.341899691624,38.7624615191072,212.256279555867,33.5804220080892
985,0,0,149.011060175117,31.9476930654556,184.226412244209,31.1930193971098
986,0,0,179.677268974227,15.8169064330196,208.880222647951,50.6179262709664
987,1,0,204.845067567792,14.1615720624556,198.914592950253,69.9478288620425
988,0,0,182.35224124717,30.4353672553691,296.869970343813,24.8004491169168
989,0,0,121.067122681605,12.2125290635473,287.061514162554,19.0350405015038
990,1,1,281.851603159133,40.4691065794926,346.050216295789,35.8350976314968
991,1,0,139.935941303143,23.4539502127156,296.155235591008,48.2459636699331
992,0,0,149.737531745536,26.3134121563434,110.584116812268,19.231682640038
993,1,0,80.0142122506733,1,118.302190424987,8.19940191142224
994,1,0,178.69949078007,39.697157279675,295.97204323253,56.6778551419597
995,0,0,107.627167030155,19.5957907497686,0,31.3299447492052
996,0,0,158.562102798202,33.9234884686517,295.478993957183,34.6902943951959
997,1,0,121.226545332346,1,181.060802675215,39.3615337583714
998,0,0,154.29610379338,30.5005736529352,111.007445002824,47.1701537255094
999,0,0,179.10873837822,28.3558682114365,275.438423278632,62.612494449825
1000,0,0,118.321912991467,4.90104210679363,302.438167839374,15.7418529660593
1001,1,0,137.370834142007,26.0739873329434,249.56498202195,56.1288132090231
1002,0,0,122.150430977018,8.72443614466049,251.858745876652,7.79499902735101
1003,1,0,173.497616801917,13.5852548843472,157.779711566459,49.1532477940259
1004,1,0,189.758323575832,31.5158532602354,286.311281142272,77.7977843677435
1005,0,1,110.264491842192,22.7324323065574,122.207777602734,54.5090630387277
1006,0,0,197.488563450509,20.924142804674,214.791326769782,53.9969782506162
1007,1,0,122.116460592799,15.375211000895,229.144340285155,56.8703750067706
1008,1,0,115.584544678224,1,112.940760746838,42.6662883238194
1009,0,0,234.226612859904,28.6753561383175,240.718580130249,89.5980863522686
1010,1,0,184.437101450943,1,192.798652179365,51.6813608347157
1011,0,0,148.067035947037,36.7507901781289,155.846065902211,65.6170141646021
1012,1,0,201.204916161805,26.0241086423642,267.780995723723,60.4532734780118
1013,0,0,127.314265601754,25.1730265009376,43.564878602517,76.2485795654374
1014,0,0,164.25266322441,18.3092472046223,232.195740944996,44.0200279674759
1015,0,0,190.848001300823,1,135.886544491843,43.4647226054995
1016,1,0,159.37715659875,29.7708191621562,130.753910494315,34.5177449203227
1017,0,0,164.868154668319,27.6754162160382,131.777042496525,58.0960885148411
1018,0,0,145.159053571779,19.3062772902083,236.586859362163,36.9812633165655
1019,1,0,70.6153622197703,27.3293364890234,49.7326235389665,10.1126810030172
1020,0,0,183.486273006971,33.706069265449,179.961171520531,31.9685705827175
1021,1,0,177.677935873269,29.7019187149746,268.579367756033,53.3534903582553
1022,0,0,235.677294871935,31.8515446455303,402.362218831182,26.3568102076401
1023,0,0,193.729731472921,29.8808590252196,216.308172809913,16.2150374505093
1024,0,0,140.480351096801,16.5227860951789,306.44624113802,39.5599275271841
1025,0,0,217.784483484917,47.2314621786895,37.777391392603,69.9726414729579
1026,0,0,153.559066770195,30.7052428741782,205.091096184057,81.1390843473869
1027,0,0,137.387836034857,28.5316794720211,176.424133392957,29.6788340970635
1028,0,0,228.439401124919,20.0223950162165,352.814875289911,58.6821216319923
1029,1,0,132.29195185239,3.46358329923881,239.973395351643,74.8794149951289
1030,1,0,120.204627336165,21.1239411823879,230.40021782054,40.0718101621316
1031,1,1,245.55805256838,18.3306881402925,395.419957283235,65.5347222048336
1032,0,0,209.048410539063,1,0,66.4793338150235
1033,0,0,206.31519603327,33.5173762464257,122.263192403948,56.7958851828962
1034,0,0,168.481777305326,23.1330836899652,259.776670533864,46.528078439825
1035,0,0,172.642111645563,40.4134620669924,265.513541321072,71.0409048375356
1036,1,0,149.561738858261,22.2550038287988,177.393230636762,57.5669898340041
1037,1,0,125.287220075988,42.1202620397157,91.1205980935999,49.1967517323773
1038,1,1,156.015531026764,10.0803354212397,191.017545799982,58.2503448684276
1039,0,0,125.177166653381,10.8542101334471,158.229133462756,41.1364941789906
1040,0,0,183.980848424986,20.1043330461924,276.943655864844,79.1768140736217
1041,1,0,119.45546134987,37.3010073916328,88.7606492420946,41.2335420893284
1042,0,0,112.171057521351,5.9805843897807,236.953096549037,35.0359286716572
1043,0,0,103.880717762237,45.1850110870015,248.350234177136,34.7075609649231
1044,1,0,132.639652476692,30.8478683704083,50.5096375131359,48.7336475143991
1045,1,1,99.5163943145119,30.7679048781398,8.30978545155601,69.0739676669278
1046,0,0,174.154513737497,14.2090140616636,203.678833845175,84.4838630460289
1047,1,0,202.643588419313,26.0605370376345,168.492650230361,59.6441183477575
1048,1,0,216.844757516481,15.3257129369574,287.118205047581,57.2585055245086
1049,1,0,186.241260326585,21.6904907031588,117.567712622691,27.6084618891376
1050,0,0,203.17576154941,20.1359638019484,330.628754806652,53.9243329769495
1051,1,0,108.652052505876,34.2265772282042,137.016501028731,83.5844749517558
1052,0,0,173.939832696772,19.2677215543605,127.928874355743,37.0223958838966
1053,0,0,117.128448786891,16.5459830132168,37.8965662429116,46.9661471246692
1054,1,1,126.520874005308,23.8270255995587,89.2630360430567,77.1062214790856
1055,0,0,172.614365441599,31.2509039096867,27.405577993366,28.2486072320364
1056,1,0,164.552761702529,34.1749395469336,251.475769769949,71.451817472857
1057,1,1,231.996347202108,31.7847011612199,299.913337272417,45.4418931948076
1058,1,0,155.792021908744,39.6489389130658,181.650332901576,46.594865384558
1059,0,0,228.220786652227,33.7928993554549,346.43625742522,25.5324832581632
1060,0,0,237.583924417565,3.84453001467221,383.096472606535,59.2251602796289
1061,0,0,194.103180355468,41.075611204144,80.001322602268,46.040146186128
1062,1,1,214.987311513915,35.7944820706715,182.15471708249,60.2155145065068
1063,0,0,114.351893413358,17.8287718941898,69.480879317513,70.9213225139556
1064,0,0,194.300056537248,40.015930223371,361.285985715264,67.370022850144
1065,0,0,39.8131094099947,4.76064583333387,39.6481679877072,79.9708281087544
1066,1,1,221.259168446303,24.376111721598,218.800597026629,67.1773673928948
1067,1,0,177.569972045904,44.0990796466008,238.308781906221,39.4481098814997
1068,0,0,145.270322107528,31.761286902247,201.439390755549,29.9839970393684
1069,0,1,132.252137632178,30.2024659635608,0,44.8709986064954
1070,1,1,167.956656088241,1.17471695044398,194.219370776157,56.3736615716775
1071,1,0,123.429976316183,8.77492297907366,257.997824949786,47.2462580962219
1072,0,0,202.113652407486,13.5627536837353,368.929036942979,50.8957468257692
1073,0,0,247.470697228859,17.1523776007319,290.63313377708,84.9087752374947
1074,1,0,178.722368464355,43.8340370541701,153.061435372778,55.3279859631347
1075,0,0,218.530200515137,22.3090581002964,385.969608287307,49.7982389777764
1076,1,0,195.914173711144,15.8813495239125,95.7009713044343,45.0242412264565
1077,1,1,169.207295123746,22.3876961803086,176.839749470874,31.0228753991664
1078,0,0,167.861652586361,39.0836362945311,226.716140006192,77.5386602667601
1079,0,0,285.640309886759,28.6398438320089,266.249567605836,50.5548738961454
1080,0,0,182.518938619468,19.6060089101385,252.741158927979,64.5843228603784
1081,0,0,150.100081396692,1,238.055443913765,47.852113730972
1082,1,1,171.846098389482,32.4867926948852,26.4105195330334,74.7752993670784
1083,0,0,155.854712638445,19.7665728237752,149.025313851785,63.1553588859092
1084,1,1,212.811373689415,26.9851695646636,194.643633616731,44.4197456433613
1085,1,0,153.727733569925,22.3750671983977,136.387579397008,52.5527148650431
1086,0,0,227.406895209378,21.3282121048937,202.74626204182,62.1023017419604
1087,1,0,178.408050124695,29.3974292472477,213.160303338253,43.137954293054
1088,1,0,142.759120504229,26.9282403754885,77.1039676889247,15.2873269742538
1089,1,1,148.708023628075,24.1877673987796,216.296609810698,37.9798402752377
1090,0,0,162.76549410618,45.3951839758191,116.816393862543,46.8073927326861
1091,1,0,131.696438914932,12.2613451821162,103.56422909186,41.6411550625631
1092,0,0,118.941879015306,29.9639815185144,157.863496714951,43.3897612319272
1093,1,1,160.742482929346,28.3889044164371,131.184830430429,67.7222489266234
1094,1,0,144.712337703097,15.9857070499192,119.091820420376,53.0978063172532
1095,0,0,212.439243112844,4.27626579913492,284.542737108708,21.5668500149443
1096,1,1,112.837167545804,29.113436532474,43.7752945135971,55.6966154988485
1097,1,0,193.850273206263,31.9499893283881,356.102765557778,51.5007381912217
1098,0,1,208.737249705744,32.692332030282,108.383152624424,35.4479078237673
1099,1,0,140.845744085229,26.8538812926914,208.273835656363,62.4592590483344
1100,1,0,129.106412597306,28.4259429114458,182.239364257642,53.9465725865447
1101,0,0,173.28466352569,23.5764360537998,111.449485778342,43.9909681140355
1102,1,1,171.963515509488,20.4459223964354,272.829534023094,85.1708921191345
1103,1,0,151.402594457329,32.8620855395222,85.454222917282,97.3098806605137
1104,0,0,120.192302222959,29.1388240226325,85.441788100746,22.5998644333979
1105,0,0,206.198371545331,48.3068673269192,193.931070540974,37.9235842791533
1106,1,1,172.006735690569,20.9632971994698,186.518605122453,22.0204088120337
1107,1,0,241.627043565575,8.97510867383293,96.4393080859722,42.8412043986222
1108,0,0,161.484334202953,18.2923349369107,210.207067558371,33.4311282749346
1109,1,0,63.7789474580379,27.4761576866777,57.9986405882192,29.91313327224
1110,1,0,166.436207109467,32.9588942993145,269.130465630772,108.769139656733
1111,1,0,188.575087916728,25.2539812038139,287.041777149241,30.9875509109319
1112,0,0,107.750251605082,28.8852803809718,12.6209282253363,53.113430257162
1113,1,0,116.762600578525,27.6177787256987,134.503902396078,90.2580290979088
1114,1,0,196.706840911299,34.4644666388225,118.346210549363,43.3502425699329
1115,0,0,215.049731455557,46.8144096553419,167.95757665026,28.21491279889
1116,0,0,200.615184525081,38.4124401307689,266.344209623715,19.8484492698443
1117,1,1,195.710909715834,29.9839412542763,186.673561931045,29.5059199203713
1118,1,0,158.755079760237,27.9357918161234,88.5359971213208,70.301535688894
1119,0,0,155.485126320577,11.5575881786141,137.363289054404,58.9442383971958
1120,1,0,224.729906051734,31.5368428932471,415.723891378165,54.2345340698375
1121,1,0,186.18699652736,7.33208980722386,204.351856588184,76.2311947233768
1122,1,0,178.658376981351,18.0378899243486,166.456958188754,24.5940253385177
1123,1,0,146.475724150376,48.7754903460312,83.7347308878588,52.0536353298767
1124,0,0,108.467008180238,17.9868708452247,0,57.4296330092905
1125,1,1,202.005578670723,30.2510763193808,152.223986359997,76.372939575993
1126,1,0,108.989108509517,30.5267197503431,226.832120279933,53.9694421283254
1127,1,0,164.84135760278,18.5169623360979,189.398371230929,74.1957411803184
1128,1,1,188.30206405834,16.4235520109966,238.05152590137,80.2319732627901
1129,0,0,198.910285834527,34.6624245701001,249.635162156021,52.8608555418723
1130,0,0,221.251888703207,46.2597670866503,459.002284177884,59.3863086766657
1131,0,0,236.619048939901,26.1333877279081,205.387489121986,37.1380231881897
1132,1,1,135.113652691479,13.7135111249161,71.4205781372905,70.2243431925113
1133,1,1,177.439880253599,23.9703556318839,97.5800767873124,23.0379522367776
1134,0,0,200.154866456222,1,144.487987372534,70.4668211350727
1135,0,0,143.187878406509,15.1891864983692,226.173602592113,59.445829401342
1136,1,0,199.721269910684,37.8344993386493,124.615221347258,78.7174956201895
1137,0,0,125.494195315031,6.50755775734031,194.682406476841,40.5751120997157
1138,0,0,217.877832337225,24.9495962132733,325.764687299473,51.8230960609456
1139,0,0,173.269431068743,49.1517221870115,147.30272537552,43.4542398466069
1140,1,1,201.333156675267,10.8358987562919,94.3973592472654,76.5741126219883
1141,0,0,175.950442465801,16.5461410990518,363.106038979986,67.6290882660451
1142,1,0,238.67617263026,22.3862680348809,310.808602218237,61.8295342736957
1143,0,0,229.69650223395,37.517847475568,314.079384757893,56.3445323827625
1144,1,1,84.2850930582081,18.0860522083342,202.211519193949,15.8029468461278
1145,0,0,236.001046823554,12.4259953685366,62.9570671688173,58.6405207326136
1146,0,0,162.601978982499,20.7692170986577,186.201217740199,26.3628702915736
1147,0,0,117.480282619151,17.2058736050641,92.0176345021798,60.945116821741
1148,0,0,189.510388637696,28.0429127730033,366.68761527445,86.3863119245388
1149,0,1,193.000105201678,22.3914280964234,42.7841828726317,72.7625149381288
1150,0,0,169.137854737752,21.1880139725302,255.826187395035,52.4106754064726
1151,1,1,158.073727690528,9.75315442066972,317.430260980983,49.5734305977305
1152,0,0,217.814040248624,44.7726062817148,238.319535515563,42.3117806642028
1153,1,1,241.719193352165,12.809052285849,268.047434020897,50.9539118563239
1154,1,0,189.225812579331,2.13931169667116,304.41340535647,73.2046142290872
1155,1,0,191.953025406482,17.460812298351,86.2957305684025,11.6423469011006
1156,1,0,158.582950723288,11.6698619399106,210.3548025257,42.7037652474958
1157,0,0,229.620366565155,39.8030087543585,364.305743954668,98.3424188212629
1158,1,0,182.15833988481,22.7015004455879,226.337373275067,43.7500103096685
1159,1,0,178.499728254458,14.3414227431628,199.900342502829,31.3972130757768
1160,0,0,157.779806825379,27.4368171219656,127.008732564214,77.4399791765296
1161,1,0,159.61823221703,28.5187397440033,54.3194659372531,31.4661456198328
1162,0,0,118.804720680197,36.2147246869731,134.627159181306,24.3151875484943
1163,0,0,205.833650560739,16.9380760064769,445.462831837841,32.0990351749759
1164,0,0,102.292187760432,9.41611414421275,0,75.9707226988855
1165,0,0,77.5135118922575,35.798400699265,43.2149190156111,51.7405989845609
1166,0,0,217.525546303984,24.6325842943295,328.825778255194,38.1979646240651
1167,0,0,63.6661510761136,20.160046885459,102.11043647825,32.5100375329111
1168,0,0,225.793410284677,27.832023960105,385.690597494091,69.5647549697404
1169,1,0,184.262290991401,23.4425856546736,61.8285242133279,44.6227353844765
1170,0,0,177.993172520924,18.1826902706278,302.890337433015,56.1712902106694
1171,0,0,135.951473180915,17.7840314997477,248.883331832219,44.3244267520611
1172,1,0,170.714967507587,21.5670318215415,224.167015236637,50.771233639687
1173,1,1,215.340573567132,19.7559978584541,264.233096041376,36.8795268741451
1174,1,0,151.746658161563,25.6154640186023,144.630880390811,78.7144242849546
1175,0,0,201.61683482044,36.2229034342899,262.20126959594,25.4720323965365
1176,0,0,149.968594331804,12.8395815505464,187.97093260675,43.2383349579321
1177,0,0,190.224921151077,37.0884063451144,229.519352293993,45.0067698507442
1178,1,0,184.960393604271,29.5057319658398,231.181952143459,58.8641463080366
1179,0,0,115.742856186302,13.5496433576733,308.002337419671,51.4070543931382
1180,1,0,182.278704953139,19.8769309775968,170.909445772401,18.8798347364181
1181,0,0,164.701549889204,37.2163988623373,43.6475329787099,15.6107444063929
1182,0,0,136.89520271705,40.556262341867,232.25812520259,74.5543431175617
1183,1,0,79.1886309204167,27.4314242395439,64.0485900763278,33.3759311674863
1184,0,0,285.259795260873,21.7484244174073,250.319760591591,25.1662064926808
1185,1,0,139.613499649668,1.7792846997055,277.308668280919,55.1806784952392
1186,1,0,104.575023102657,2.0186897496566,135.44000371983,37.5723044882377
1187,0,0,141.447227424032,31.2122794773002,171.97416379849,57.2186936301569
1188,0,0,285.4319157633,27.2523436041485,307.400025055162,73.7014129206092
1189,0,0,125.94453815175,35.0470173383443,164.515101946556,31.2748009645827
1190,1,1,313.739309170092,42.5233221576551,384.629948455949,67.7019573391318
1191,1,0,159.423796733373,37.6175449295575,152.619814456972,59.2244247801745
1192,1,1,169.749650489141,18.9387413551371,156.284002724619,45.2923971455018
1193,0,0,167.384983599717,35.5076981142757,260.208574750151,68.8645105452328
1194,0,0,147.830450086319,17.7375466385535,80.0474469487721,61.1173270452782
1195,1,1,205.680242303644,33.6073484274511,221.778523285742,35.681864104269
1196,1,0,139.706113496924,41.2708601757738,0,82.5482436575812
1197,0,0,156.356617193631,24.6661367986388,198.304989192744,56.8258833813936
1198,0,1,212.755836104104,34.043263547655,466.322570582479,86.2641151945203
1199,1,1,241.159629179569,12.7082190578497,152.950691591863,88.5969421012617
1200,0,0,246.873847378665,24.1201373953343,329.492290837531,66.3217253410962
1201,0,0,191.579661977572,13.6122302600462,288.406078953768,44.1868058198553
1202,0,0,151.733646246371,25.9451927996422,257.554651995074,51.7391086743172
1203,1,1,137.446159546394,16.7744003790112,105.588316406553,47.4287361335158
1204,0,0,189.279549368435,19.7940452188775,267.045421773605,68.2892734638531
1205,1,0,194.986191754935,18.2585516272934,208.254876817786,36.2513421124613
1206,1,0,127.925352052193,20.2494377257177,166.716870685571,0.276181893150786
1207,1,0,123.005383414671,14.659785097131,137.839857466554,32.3616101051099
1208,1,0,181.73006813593,16.0856408118762,321.750782221798,46.2084894803921
1209,0,0,122.45297643158,20.910812248897,260.01251588744,61.731265603144
1210,1,1,185.062388003043,38.0085120598772,56.6173081079455,63.35557935671
1211,1,0,238.791412123879,39.1970304927635,300.414161833963,35.9373950648982
1212,1,1,204.186864351554,23.6406888604124,321.429398597409,35.4376992881012
1213,0,0,164.771194309641,31.5147208417358,230.918757258742,73.5402743905075
1214,0,0,206.854054728224,37.7241394680889,320.665928357309,64.1261745039182
1215,1,0,206.873263312868,15.0054233636214,292.601248840875,42.0368114309167
1216,1,0,168.904477149175,20.7884672427035,330.564945849643,45.1453010121533
1217,0,0,308.243235494,29.532623556666,182.750343924805,46.2157334228948
1218,0,0,168.443353214997,31.6747698398883,107.322670623841,45.0043012912255
1219,0,0,146.730903727778,21.1341993424951,213.954365723003,21.5503386857
1220,1,1,197.328189146122,27.1914036958784,198.573718808857,50.1396149696643
1221,0,0,187.832892146023,24.9831505185801,354.670863123883,43.4867566763871
1222,1,0,189.163619256661,18.387719172034,337.662700130283,35.9159077647456
1223,1,0,82.5942409336598,1,308.723063881087,69.8241701157186
1224,0,0,105.160642818732,31.6315576112356,53.2340531408591,72.079278358515
1225,1,0,119.553185696314,32.2722026847218,190.191680079731,59.213713634327
1226,1,1,195.197331631149,34.1176729113898,265.30374549126,39.6152204204101
1227,1,0,111.154330878361,21.3488558129147,151.732888793545,54.398580010665
1228,0,0,172.403239702577,44.7854581019337,215.406547326539,85.8371224247826
1229,1,0,199.37547628961,34.1423465389465,176.711493082442,45.9301795664544
1230,1,1,192.897088066575,38.9251139363188,272.891862313772,17.3219923070179
1231,1,1,220.54309206319,24.6703132839046,250.230167247111,21.2217537406296
1232,0,0,158.521323597133,1,126.435459203857,71.4826502606912
1233,0,1,169.522485131731,36.0303645529484,188.955948147618,84.9209122767705
1234,1,0,203.359311496031,15.7731228481694,154.529280234808,17.4092315386914
1235,1,1,128.307573462153,12.1001950002845,310.401248110195,36.9134258414644
1236,1,1,222.299028076082,18.9455905680054,305.601139685458,65.2124873288713
1237,1,0,162.371410420267,45.6292265005143,205.562726354671,34.0692234125916
1238,0,0,196.728712326628,1,269.509363861009,67.2878957701053
1239,1,0,189.46387228403,16.6153685274608,12.1267088720583,72.7821614816649
1240,0,0,173.591810583998,38.9635154539582,285.200373272092,30.0094334882511
1241,1,0,184.865648831594,18.6288526215087,273.102487371336,52.6094974433821
1242,0,0,220.381556575037,38.6127371674223,72.2267452723322,32.8989855513597
1243,1,1,279.193716389404,38.8311401563699,341.723366970585,64.2039201519915
1244,1,0,182.583073381768,47.5376689519013,216.623218568914,47.1479859468651
1245,0,0,130.029409239383,34.4252108265469,108.365495438856,74.2381738572186
1246,1,0,263.619064094623,3.55356934783403,396.81267293383,57.6590319579927
1247,1,0,184.398678798812,1,205.721042640737,80.8361883116047
1248,1,0,240.986165799498,1,360.796203128429,59.7636197084794
1249,0,0,146.240619747073,9.68179604912983,220.85703651292,52.5060795229596
1250,1,0,151.643219569743,1,179.19156038659,56.9760727365751
1251,1,1,271.672616677189,19.5889704823961,234.26005021044,49.4044847862093
1252,1,1,168.122388205994,8.66374224999574,339.9983282544,54.7886929517055
1253,0,0,166.038059259308,1,218.928417169734,59.0633908207196
1254,0,0,115.255282628207,9.14800091954823,206.55412811899,55.6717716376457
1255,1,1,169.873496348546,17.5092938988544,187.54491709292,28.6765593883857
1256,0,0,163.287165967227,21.3689030139228,172.180613682222,36.720371473618
1257,1,0,125.123870564521,8.4107753665295,217.86269139968,32.8049035203788
1258,0,0,170.844097195106,41.3965584394847,233.45883768016,11.6397176135692
1259,0,0,107.937873566835,21.6389587533356,176.681266723034,31.560038091205
1260,1,1,281.29323246506,34.6951969861117,204.293068677654,55.1187642956179
1261,1,0,141.516717768915,32.2926647788341,272.080878917948,40.6567836480062
1262,1,1,260.184608882221,34.6480499412609,285.65832095185,56.4382257849665
1263,1,0,222.493285641023,22.7105671063265,224.964354083525,78.9110152979092
1264,0,0,248.910921335057,24.1256214564522,262.298621167556,38.547538659768
1265,0,0,138.926458123229,9.63730568401805,330.310828016304,39.9776839434274
1266,1,1,241.651341933337,32.7858266475087,318.86411150861,22.3925355684298
1267,1,1,124.535170159113,10.166143585122,11.4371843468421,28.0120194517461
1268,1,0,225.527905853607,30.4326672886682,250.554947007984,69.7834893690676
1269,1,0,134.127746552159,20.3470640729722,300.635124338688,23.8979629055327
1270,0,1,163.577450727078,3.71976404093773,197.568192255461,63.6124394202897
1271,0,0,140.369448519635,17.4422787858861,154.895896496557,47.5516492148391
1272,1,0,159.507001735202,29.4571768930732,67.9412800655094,52.3080940060598
1273,0,0,102.950890239661,16.2055862803262,134.153056412225,88.188901528944
1274,0,0,213.089066878116,32.9627797080368,300.654521588831,71.5365808659263
1275,1,1,145.438528994756,12.1184424706037,151.513446422764,42.0733087083703
1276,1,0,164.979492720812,23.08023172391,187.035625800158,34.4764485546639
1277,0,0,242.213416660837,4.05520522605617,288.092980355498,30.2945094595535
1278,1,0,140.974960936881,16.2015446614139,144.590080953388,10.5745765485132
1279,0,0,149.541689965341,13.6535881884931,216.040946825703,20.4444801665337
1280,0,0,112.353166549036,17.1004722155246,75.866599711373,91.671347666629
1281,1,1,100.760451542685,20.9338634420196,200.830059557845,14.7090934731575
1282,0,0,154.196490888327,27.6527784454805,0,36.4632404945513
1283,0,0,131.903791767452,16.6014638266126,24.6336583786156,40.9960513344564
1284,0,0,234.544346084927,32.3362079696319,277.962903583717,78.1821985457903
1285,0,0,212.213196708591,13.1376861584636,287.192646509905,22.2225649883067
1286,1,0,168.875931810784,29.4929830348244,357.302083194024,38.4911918495858
1287,1,1,200.902251472146,17.755866736808,192.232176172114,53.467980562593
1288,1,0,214.600227463434,46.7441306678543,273.981618653982,72.7127464309304
